ticket_id,user_id,ticket_date,issue_type,resolution_time_hours
2432,1112,2024-07-23,Wrong Item,69.49
2433,4506,2024-03-21,Late Delivery,65.93
2434,1026,2024-11-08,Wrong Item,65.68
2435,2638,2025-01-08,Late Delivery,50.48
2436,1265,2025-01-30,App Crash,63.79
2437,3031,2025-01-14,Payment Failed,60.26
2438,3841,2024-01-14,Refund Issue,47.67
2439,3172,2024-12-17,Payment Failed,60.43
2440,1747,2024-02-11,Payment Failed,71.63
2441,4662,2024-01-09,Payment Failed,48.67
2442,2937,2024-08-14,App Crash,36.78
2443,902,2024-11-09,App Crash,18.3
2444,3343,2024-04-28,Late Delivery,59.6
2445,4669,2024-12-29,Late Delivery,32.88
2446,3106,2024-04-03,App Crash,23.47
2447,2647,2024-12-19,Late Delivery,32.43
2448,4401,2024-03-16,Payment Failed,46.32
2449,3100,2024-07-26,Wrong Item,44.97
2450,2613,2024-07-01,Wrong Item,7.41
2451,85,2024-03-16,App Crash,62.12
2452,4977,2024-08-17,Late Delivery,22.94
2453,1767,2024-09-21,Refund Issue,46.13
2454,2506,2024-03-22,Payment Failed,53.15
2455,326,2024-06-25,Late Delivery,57.1
2456,554,2024-05-28,Payment Failed,56.02
2457,1732,2024-07-16,Wrong Item,17.06
2458,2438,2024-05-01,Wrong Item,71.04
2459,163,2024-01-09,Wrong Item,43.53
2460,2347,2024-06-19,Refund Issue,34.53
2461,103,2024-11-14,Refund Issue,12.28
2462,1886,2024-06-04,Late Delivery,43.56
2463,2670,2024-12-09,App Crash,3.67
2464,2823,2024-02-10,App Crash,29.93
2465,4041,2025-01-12,App Crash,56.76
2466,4871,2024-06-28,Late Delivery,47.54
2467,3801,2024-08-05,Late Delivery,42.17
2468,3009,2024-09-12,Payment Failed,4.39
2469,3519,2024-03-02,App Crash,6.15
2470,267,2024-02-04,Late Delivery,22.57
2471,47,2024-08-22,Payment Failed,66.89
2472,4953,2024-08-14,Refund Issue,12.68
2473,1219,2024-06-12,Wrong Item,53.41
2474,1480,2024-04-14,Late Delivery,28.22
2475,442,2024-10-26,Wrong Item,19.21
2476,862,2024-10-09,App Crash,46.51
2477,2691,2025-01-29,Refund Issue,22.34
2478,946,2025-01-06,Payment Failed,59.8
2479,1417,2024-08-14,Payment Failed,50.97
2480,4816,2024-03-25,Wrong Item,3.91
2481,1953,2024-05-22,Payment Failed,42.45
2482,2803,2024-11-22,Late Delivery,37.62
2483,3588,2024-06-10,Late Delivery,45.2
2484,2357,2024-10-10,Late Delivery,44.36
2485,951,2024-02-16,Refund Issue,41.03
2486,2551,2025-01-01,Wrong Item,24.32
2487,1196,2024-10-29,Refund Issue,30.57
2488,422,2024-10-10,Refund Issue,46.06
2489,2601,2024-08-23,App Crash,66.69
2490,580,2024-12-09,Payment Failed,51.44
2491,2345,2024-01-18,Payment Failed,25.53
2492,910,2024-09-16,App Crash,33.39
2493,4340,2024-12-09,Payment Failed,66.0
2494,1928,2024-09-13,Wrong Item,11.02
2495,2079,2024-06-04,Refund Issue,64.4
2496,2557,2024-01-04,Refund Issue,20.47
2497,120,2024-09-10,App Crash,68.4
2498,3655,2024-06-17,Payment Failed,23.12
2499,2326,2024-12-30,App Crash,64.9
2500,1613,2024-06-10,App Crash,17.73
2501,1343,2025-01-26,App Crash,8.69
2502,112,2024-04-12,Late Delivery,2.82
2503,668,2024-12-19,App Crash,39.87
2504,3823,2024-10-08,Late Delivery,58.48
2505,2941,2024-01-02,Payment Failed,55.5
2506,787,2024-07-05,App Crash,13.49
2507,4636,2024-04-10,Wrong Item,47.48
2508,2484,2025-01-14,Refund Issue,52.17
2509,1091,2024-07-19,Refund Issue,22.76
2510,1123,2024-06-22,Late Delivery,22.91
2511,3036,2024-11-12,Wrong Item,5.66
2512,1317,2024-11-16,Refund Issue,66.07
2513,3223,2024-09-01,Refund Issue,69.9
2514,2151,2024-03-13,Payment Failed,9.55
2515,2926,2024-08-11,Late Delivery,32.88
2516,4233,2024-09-24,Refund Issue,51.22
2517,2057,2024-04-21,Late Delivery,14.62
2518,4912,2024-11-13,Payment Failed,3.74
2519,2916,2024-07-08,Refund Issue,34.19
2520,4449,2024-01-18,Wrong Item,31.35
2521,4357,2025-01-28,Late Delivery,18.02
2522,1196,2024-08-20,Payment Failed,64.63
2523,629,2025-01-14,Wrong Item,29.22
2524,2235,2024-12-23,App Crash,40.93
2525,2027,2024-01-13,App Crash,40.19
2526,849,2024-06-27,Wrong Item,9.09
2527,359,2024-02-12,Payment Failed,22.45
2528,1768,2024-04-07,Refund Issue,70.92
2529,2991,2024-01-24,Payment Failed,20.7
2530,1497,2024-07-28,Payment Failed,51.24
2531,1264,2024-11-06,Payment Failed,47.31
2532,1033,2024-07-31,App Crash,21.72
2533,164,2024-08-17,Wrong Item,40.93
2534,4376,2024-04-03,Refund Issue,59.86
2535,3263,2024-02-03,Refund Issue,16.64
2536,1858,2024-03-06,Wrong Item,39.69
2537,2995,2024-09-30,Late Delivery,69.65
2538,2051,2024-02-24,Payment Failed,29.41
2539,952,2024-06-11,Late Delivery,4.1
2540,1868,2024-07-17,Late Delivery,51.13
2541,3961,2024-10-07,Payment Failed,43.15
2542,2089,2024-05-04,App Crash,12.07
2543,3931,2024-10-10,Refund Issue,64.49
2544,1565,2024-08-18,Payment Failed,35.31
2545,2759,2024-01-15,App Crash,51.94
2546,174,2024-04-03,App Crash,24.47
2547,927,2024-09-04,Refund Issue,39.41
2548,2444,2024-09-23,Late Delivery,34.15
2549,1499,2024-06-19,Late Delivery,19.35
2550,1988,2024-04-24,App Crash,29.89
2551,3902,2024-08-18,Refund Issue,34.05
2552,2973,2024-10-18,Refund Issue,30.47
2553,2842,2024-10-12,Refund Issue,2.59
2554,4610,2025-01-29,Late Delivery,32.89
2555,958,2024-03-20,App Crash,22.51
2556,3593,2024-02-27,Late Delivery,48.07
2557,4330,2024-05-27,App Crash,21.61
2558,520,2025-01-06,Wrong Item,6.04
2559,1812,2024-10-20,Payment Failed,32.96
2560,591,2024-03-28,Wrong Item,11.33
2561,99,2024-06-07,Refund Issue,22.76
2562,683,2024-02-13,Late Delivery,2.5
2563,1864,2024-04-24,Refund Issue,54.77
2564,3017,2024-08-30,Late Delivery,15.65
2565,3470,2024-02-22,App Crash,59.33
2566,1799,2024-09-02,Refund Issue,51.05
2567,2232,2024-05-03,Wrong Item,12.65
2568,1416,2024-01-02,Wrong Item,29.31
2569,3847,2024-08-06,Late Delivery,25.61
2570,3389,2024-12-18,Refund Issue,37.56
2571,761,2024-04-08,Payment Failed,21.46
2572,3067,2024-10-16,Late Delivery,12.9
2573,3607,2024-01-19,Refund Issue,35.74
2574,4809,2024-09-27,Wrong Item,34.2
2575,2953,2024-07-09,App Crash,21.51
2576,3430,2024-09-28,Refund Issue,54.51
2577,1838,2024-04-20,Refund Issue,1.33
2578,2931,2024-01-18,App Crash,17.25
2579,3349,2024-07-27,Refund Issue,14.98
2580,74,2024-10-13,Late Delivery,62.13
2581,1841,2024-05-13,Late Delivery,68.05
2582,863,2024-12-15,Payment Failed,26.48
2583,3155,2024-09-13,Late Delivery,19.84
2584,3113,2024-04-14,Refund Issue,70.06
2585,2686,2024-08-05,Wrong Item,33.31
2586,1340,2025-01-25,Wrong Item,34.23
2587,2809,2024-09-21,App Crash,66.02
2588,4049,2024-03-04,Wrong Item,9.82
2589,2062,2024-08-04,Refund Issue,8.35
2590,607,2024-08-14,Payment Failed,2.19
2591,3442,2024-03-23,Payment Failed,48.97
2592,1917,2024-04-11,App Crash,20.12
2593,1984,2024-10-01,App Crash,51.35
2594,3103,2024-07-21,Late Delivery,34.61
2595,4110,2024-08-05,Wrong Item,41.13
2596,3984,2024-06-21,Refund Issue,68.13
2597,3810,2024-12-07,Refund Issue,28.36
2598,2299,2024-07-30,Wrong Item,59.5
2599,2028,2024-01-24,Refund Issue,41.87
2600,703,2024-07-23,Wrong Item,19.3
2601,4841,2024-08-31,Wrong Item,44.45
2602,273,2024-09-03,Refund Issue,32.94
2603,1904,2024-07-09,Late Delivery,63.98
2604,4663,2024-06-28,Wrong Item,59.23
2605,4253,2024-10-15,App Crash,32.0
2606,4103,2024-07-01,App Crash,44.54
2607,3360,2024-08-17,Payment Failed,71.04
2608,2621,2024-05-04,Wrong Item,39.67
2609,4061,2025-01-11,Late Delivery,28.7
2610,216,2025-01-20,Payment Failed,57.94
2611,771,2024-06-16,Late Delivery,21.17
2612,3384,2024-05-28,Payment Failed,21.78
2613,3535,2024-02-21,Payment Failed,29.18
2614,312,2024-01-02,Refund Issue,39.7
2615,1192,2024-06-12,App Crash,41.74
2616,2657,2025-01-16,Wrong Item,16.65
2617,2306,2025-01-22,Payment Failed,20.45
2618,2574,2024-11-23,Wrong Item,36.65
2619,2196,2024-12-08,App Crash,33.66
2620,4189,2024-08-14,Payment Failed,66.68
2621,3699,2024-09-03,Late Delivery,60.58
2622,57,2024-12-03,Wrong Item,63.99
2623,2329,2024-03-07,Refund Issue,34.59
2624,3424,2024-06-30,Refund Issue,40.51
2625,2699,2024-01-07,App Crash,13.45
2626,2183,2024-05-30,Late Delivery,5.25
2627,1609,2024-01-21,Wrong Item,62.95
2628,798,2024-04-01,Refund Issue,9.1
2629,4719,2024-06-17,App Crash,43.28
2630,1420,2024-12-18,Wrong Item,28.24
2631,1854,2025-01-18,Late Delivery,71.48
2632,4399,2024-09-29,Payment Failed,40.26
2633,2764,2024-11-29,Refund Issue,23.11
2634,644,2024-11-10,Refund Issue,40.94
2635,1334,2025-01-12,App Crash,54.84
2636,4681,2024-09-14,Wrong Item,28.83
2637,2008,2024-10-07,Late Delivery,67.67
2638,3788,2024-02-03,Refund Issue,39.27
2639,1400,2024-01-14,App Crash,64.89
2640,1663,2024-11-17,App Crash,67.68
2641,4576,2024-10-03,Late Delivery,23.24
2642,3636,2024-06-12,Late Delivery,68.52
2643,2757,2024-06-15,Wrong Item,16.06
2644,1814,2024-09-27,Payment Failed,22.85
2645,1655,2024-08-17,Refund Issue,70.08
2646,3867,2024-03-18,Wrong Item,44.54
2647,1836,2024-04-18,Payment Failed,7.2
2648,3663,2024-06-24,Payment Failed,13.02
2649,4471,2024-09-05,Wrong Item,8.18
2650,4320,2024-09-14,Refund Issue,67.01
2651,3339,2024-05-29,Wrong Item,60.32
2652,1519,2025-01-22,Payment Failed,52.0
2653,4452,2024-07-03,Payment Failed,18.75
2654,3337,2024-08-29,Payment Failed,1.46
2655,3447,2024-11-18,Refund Issue,1.75
2656,4986,2024-03-17,Late Delivery,37.03
2657,1712,2024-01-24,Payment Failed,69.94
2658,3512,2024-09-26,Wrong Item,54.35
2659,3403,2024-01-11,Late Delivery,8.82
2660,897,2024-03-19,Late Delivery,30.23
2661,3360,2024-05-27,Wrong Item,42.45
2662,2500,2024-02-28,Refund Issue,50.73
2663,1619,2024-01-09,Payment Failed,1.18
2664,4702,2024-05-26,Wrong Item,28.37
2665,2495,2024-02-13,Wrong Item,19.86
2666,4293,2024-07-08,Refund Issue,32.2
2667,4249,2024-01-31,App Crash,64.7
2668,4126,2024-08-27,Wrong Item,59.34
2669,3633,2025-01-11,Refund Issue,2.94
2670,4838,2025-01-25,App Crash,61.4
2671,3480,2024-06-04,App Crash,38.25
2672,1402,2024-10-23,Wrong Item,51.81
2673,2627,2024-05-05,App Crash,51.8
2674,4342,2024-02-29,Late Delivery,58.66
2675,804,2024-07-26,App Crash,71.04
2676,1041,2024-07-13,App Crash,70.7
2677,1087,2024-01-08,Late Delivery,60.83
2678,937,2024-09-24,Payment Failed,16.64
2679,413,2024-12-09,Payment Failed,28.26
2680,2175,2024-03-01,Wrong Item,6.5
2681,3866,2024-08-07,Refund Issue,52.72
2682,2638,2025-01-27,Payment Failed,63.48
2683,4215,2024-12-14,Refund Issue,35.53
2684,1062,2024-02-28,Payment Failed,61.59
2685,284,2024-02-14,App Crash,31.13
2686,3664,2024-06-24,Wrong Item,15.02
2687,4698,2024-11-21,Wrong Item,4.19
2688,1689,2024-07-06,App Crash,47.71
2689,3864,2024-11-18,Payment Failed,37.93
2690,466,2024-07-14,App Crash,31.52
2691,2479,2024-08-11,Late Delivery,25.04
2692,1096,2024-02-15,App Crash,7.32
2693,2338,2024-04-28,Payment Failed,46.23
2694,2757,2024-11-27,Late Delivery,14.86
2695,1680,2024-05-25,Wrong Item,18.01
2696,2817,2024-01-09,App Crash,59.16
2697,315,2024-12-26,Payment Failed,15.88
2698,3477,2024-05-21,Wrong Item,25.95
2699,1596,2024-08-13,App Crash,48.52
2700,384,2024-12-05,Late Delivery,26.57
2701,1244,2024-12-01,Refund Issue,29.9
2702,3216,2024-07-01,App Crash,27.94
2703,507,2024-01-24,Wrong Item,23.97
2704,1809,2024-01-22,Wrong Item,22.88
2705,161,2024-01-22,Refund Issue,57.57
2706,2174,2024-06-08,Refund Issue,4.39
2707,1093,2024-06-20,Wrong Item,28.51
2708,4399,2024-10-09,Refund Issue,30.63
2709,861,2024-06-03,Refund Issue,31.42
2710,3700,2024-01-18,Payment Failed,16.45
2711,3917,2024-11-24,Late Delivery,6.22
2712,1204,2024-10-10,Wrong Item,59.55
2713,4556,2024-10-27,App Crash,5.56
2714,2559,2024-03-11,Payment Failed,10.92
2715,797,2024-03-07,Wrong Item,68.31
2716,1414,2024-11-16,Wrong Item,2.95
2717,3783,2024-09-01,Late Delivery,57.8
2718,4011,2024-01-12,Refund Issue,7.26
2719,630,2024-07-26,Refund Issue,71.26
2720,278,2024-10-19,App Crash,43.13
2721,3611,2024-11-14,Payment Failed,13.56
2722,1763,2024-12-15,Late Delivery,71.86
2723,1689,2024-01-20,Late Delivery,4.94
2724,1117,2024-11-29,Refund Issue,61.97
2725,3626,2024-07-15,Late Delivery,31.19
2726,218,2024-06-07,Payment Failed,8.09
2727,2416,2024-11-06,Refund Issue,60.88
2728,1184,2024-06-06,Payment Failed,45.56
2729,2190,2024-11-15,Payment Failed,50.13
2730,1359,2024-05-03,App Crash,17.26
2731,3815,2024-06-19,App Crash,20.95
2732,2986,2024-08-11,Late Delivery,27.76
2733,4416,2024-11-28,Payment Failed,54.18
2734,1268,2024-06-27,Wrong Item,35.1
2735,2432,2025-01-13,Late Delivery,2.79
2736,2444,2024-12-22,Wrong Item,2.77
2737,4610,2024-11-28,Late Delivery,47.83
2738,98,2024-09-16,Refund Issue,68.89
2739,4777,2024-01-21,App Crash,66.13
2740,103,2024-12-13,Wrong Item,30.39
2741,4748,2024-04-25,Late Delivery,70.25
2742,3108,2024-12-01,Refund Issue,61.08
2743,4160,2024-07-20,Payment Failed,26.86
2744,4170,2024-04-18,Payment Failed,30.62
2745,3058,2024-10-14,App Crash,8.79
2746,3891,2024-04-21,Late Delivery,2.76
2747,632,2024-07-25,Refund Issue,17.48
2748,1004,2024-05-29,Late Delivery,18.43
2749,4219,2024-09-06,Payment Failed,28.09
2750,1456,2024-03-12,App Crash,8.45
2751,4862,2024-03-25,Wrong Item,59.08
2752,3813,2024-06-04,Payment Failed,62.02
2753,4149,2024-07-04,Refund Issue,29.47
2754,1811,2024-06-15,Late Delivery,9.35
2755,4580,2025-01-29,Payment Failed,14.43
2756,4138,2024-09-18,Payment Failed,42.72
2757,980,2025-01-15,App Crash,15.4
2758,181,2024-02-19,Late Delivery,39.3
2759,309,2024-09-05,App Crash,41.37
2760,2153,2024-01-20,Wrong Item,25.4
2761,2139,2024-09-25,Payment Failed,5.87
2762,1615,2025-01-08,Late Delivery,40.81
2763,4611,2024-04-23,Late Delivery,31.65
2764,2541,2024-04-30,Late Delivery,34.26
2765,1158,2024-06-27,App Crash,34.85
2766,69,2024-02-03,Refund Issue,29.9
2767,400,2025-01-25,Payment Failed,30.17
2768,4995,2025-01-30,Payment Failed,11.23
2769,4501,2024-05-31,Payment Failed,13.97
2770,2879,2024-11-25,Payment Failed,34.68
2771,1901,2024-12-07,Payment Failed,10.56
2772,4548,2024-04-04,Late Delivery,58.12
2773,2873,2024-05-13,Refund Issue,18.42
2774,4590,2024-05-19,Payment Failed,27.72
2775,1342,2024-11-27,Refund Issue,61.12
2776,4282,2024-11-21,Wrong Item,50.35
2777,2369,2024-11-09,Wrong Item,7.06
2778,995,2024-11-18,Refund Issue,1.66
2779,2907,2024-12-29,Refund Issue,5.68
2780,481,2024-07-27,Wrong Item,15.17
2781,1195,2024-07-24,Wrong Item,56.66
2782,4921,2024-12-25,Payment Failed,55.08
2783,3460,2024-05-06,App Crash,12.26
2784,1120,2024-12-09,Refund Issue,51.6
2785,1417,2024-11-07,Refund Issue,4.9
2786,1176,2024-01-19,Refund Issue,27.42
2787,2955,2025-01-29,Late Delivery,20.14
2788,644,2024-01-21,Payment Failed,1.52
2789,482,2025-01-08,Late Delivery,66.6
2790,2619,2024-01-18,App Crash,1.91
2791,4255,2024-05-13,Wrong Item,39.15
2792,3583,2024-07-01,App Crash,35.43
2793,1117,2024-04-18,Refund Issue,13.31
2794,209,2024-10-29,Refund Issue,49.12
2795,124,2024-12-29,App Crash,3.79
2796,2382,2024-10-07,Refund Issue,23.76
2797,2677,2024-01-10,Refund Issue,56.64
2798,4214,2024-05-19,Payment Failed,70.85
2799,3538,2024-12-25,App Crash,41.47
2800,3803,2025-01-05,Late Delivery,7.73
2801,875,2024-10-08,Refund Issue,23.82
2802,1953,2025-01-24,Refund Issue,27.92
2803,1516,2024-10-05,Payment Failed,7.15
2804,1842,2025-01-12,App Crash,39.78
2805,1365,2024-08-01,Wrong Item,35.45
2806,4373,2024-09-10,App Crash,42.7
2807,3922,2024-11-19,Late Delivery,40.68
2808,4590,2024-03-25,App Crash,67.24
2809,4672,2024-06-10,Late Delivery,44.31
2810,2640,2024-02-23,App Crash,46.39
2811,3619,2024-06-03,Refund Issue,6.02
2812,3080,2024-01-06,Refund Issue,67.5
2813,3290,2024-12-17,Wrong Item,19.16
2814,383,2024-10-21,Wrong Item,17.06
2815,2721,2024-07-11,Wrong Item,42.8
2816,831,2024-02-26,App Crash,22.73
2817,162,2025-01-13,Refund Issue,71.7
2818,2526,2024-08-12,Refund Issue,13.09
2819,4361,2024-01-27,Late Delivery,22.57
2820,1376,2024-10-16,Late Delivery,29.73
2821,234,2024-10-23,Late Delivery,23.24
2822,156,2024-09-14,App Crash,9.74
2823,595,2024-08-17,Wrong Item,28.94
2824,688,2024-04-17,Refund Issue,51.93
2825,19,2024-02-07,Payment Failed,54.55
2826,2671,2024-09-11,App Crash,55.45
2827,24,2024-01-08,Late Delivery,24.23
2828,328,2024-10-29,Payment Failed,27.08
2829,4547,2024-09-13,Payment Failed,30.62
2830,1628,2024-02-29,Late Delivery,19.49
2831,1871,2024-07-22,Refund Issue,57.09
2832,4590,2024-07-27,App Crash,23.6
2833,3014,2024-09-30,App Crash,69.15
2834,535,2024-10-14,Late Delivery,5.97
2835,3274,2024-02-22,Late Delivery,42.24
2836,1469,2024-04-24,Late Delivery,11.85
2837,4587,2024-01-10,App Crash,55.66
2838,2889,2024-04-27,Late Delivery,25.98
2839,519,2024-11-16,Late Delivery,42.6
2840,1022,2024-10-06,Refund Issue,43.74
2841,3502,2024-05-30,Late Delivery,12.87
2842,4458,2024-07-13,Late Delivery,52.95
2843,4938,2024-11-04,Payment Failed,60.37
2844,3704,2024-02-25,App Crash,4.81
2845,4710,2024-12-13,Late Delivery,66.91
2846,3491,2024-04-02,App Crash,20.12
2847,124,2024-10-08,App Crash,14.2
2848,757,2024-02-19,Late Delivery,25.73
2849,160,2024-07-05,Payment Failed,71.77
2850,3276,2024-01-28,Refund Issue,53.22
2851,3054,2024-02-21,Late Delivery,29.18
2852,3103,2024-07-14,Late Delivery,40.56
2853,1073,2024-05-09,Wrong Item,15.21
2854,2879,2024-06-15,Wrong Item,69.49
2855,1153,2024-05-13,Late Delivery,28.16
2856,379,2024-07-28,Payment Failed,46.32
2857,1145,2024-07-16,Late Delivery,49.38
2858,2011,2024-03-19,Late Delivery,53.65
2859,982,2024-07-08,Refund Issue,1.35
2860,2591,2024-08-12,Payment Failed,8.08
2861,306,2024-04-28,Refund Issue,25.9
2862,303,2024-02-27,Late Delivery,28.23
2863,1695,2024-03-20,Refund Issue,69.07
2864,1975,2024-06-27,Refund Issue,6.6
2865,106,2024-04-22,Refund Issue,65.17
2866,229,2024-08-03,Wrong Item,36.26
2867,113,2024-02-25,Refund Issue,40.43
2868,3546,2024-03-06,Wrong Item,27.11
2869,4403,2024-08-13,Refund Issue,29.86
2870,4904,2024-07-25,Payment Failed,18.7
2871,4002,2024-10-30,Late Delivery,35.18
2872,2673,2024-09-13,Late Delivery,15.05
2873,1438,2024-08-19,Wrong Item,56.8
2874,4437,2024-07-21,Refund Issue,66.39
2875,4271,2024-03-29,Refund Issue,28.35
2876,4412,2025-01-29,App Crash,38.09
2877,529,2024-03-23,Late Delivery,62.15
2878,4059,2025-01-22,Wrong Item,3.93
2879,1250,2024-10-26,Late Delivery,20.33
2880,274,2024-06-30,Wrong Item,1.16
2881,2591,2024-09-12,Payment Failed,65.38
2882,668,2025-01-16,Wrong Item,38.35
2883,3437,2024-11-23,Payment Failed,64.82
2884,3192,2024-10-26,App Crash,25.72
2885,4060,2024-06-07,Late Delivery,43.94
2886,3572,2024-09-07,Payment Failed,24.91
2887,890,2024-05-23,Late Delivery,45.51
2888,3643,2024-07-05,Refund Issue,35.65
2889,1996,2024-01-20,Payment Failed,61.8
2890,3928,2024-10-11,Late Delivery,56.95
2891,4067,2024-01-31,App Crash,45.11
2892,3000,2024-11-19,Late Delivery,67.22
2893,3713,2024-10-15,Wrong Item,50.47
2894,4519,2024-11-27,Late Delivery,48.73
2895,430,2024-09-15,App Crash,42.94
2896,2093,2024-11-11,Wrong Item,50.14
2897,4568,2024-08-19,Payment Failed,56.35
2898,2993,2024-03-02,Wrong Item,11.61
2899,1223,2024-08-26,Payment Failed,21.28
2900,4706,2024-04-28,Payment Failed,34.55
2901,2621,2024-11-29,Payment Failed,14.16
2902,3967,2024-04-22,Late Delivery,40.57
2903,3509,2024-02-15,App Crash,43.29
2904,505,2025-01-23,Wrong Item,6.9
2905,1404,2024-06-21,Wrong Item,26.81
2906,4603,2025-01-31,Refund Issue,50.91
2907,3753,2024-09-10,Refund Issue,34.84
2908,3960,2024-02-18,Wrong Item,66.26
2909,3994,2024-08-05,Refund Issue,51.03
2910,3398,2024-01-19,Wrong Item,70.55
2911,3262,2024-05-22,Payment Failed,4.04
2912,4973,2024-03-29,Refund Issue,1.46
2913,2173,2024-07-14,Wrong Item,16.85
2914,2566,2024-02-12,Payment Failed,22.59
2915,4360,2024-05-15,Payment Failed,38.82
2916,4574,2025-01-29,Refund Issue,15.28
2917,212,2024-05-09,Wrong Item,6.39
2918,189,2024-08-17,App Crash,58.98
2919,2288,2024-02-14,Late Delivery,70.81
2920,562,2024-08-01,App Crash,19.49
2921,1527,2024-06-19,App Crash,38.95
2922,4637,2024-01-19,Wrong Item,11.9
2923,539,2024-05-15,App Crash,34.76
2924,2934,2024-05-14,Wrong Item,10.39
2925,2139,2025-01-27,Refund Issue,48.35
2926,1082,2024-02-23,Payment Failed,22.53
2927,1749,2024-07-08,Refund Issue,25.73
2928,3040,2024-04-04,App Crash,29.68
2929,1478,2024-08-08,Refund Issue,50.8
2930,3420,2024-05-13,Payment Failed,8.69
2931,272,2024-05-25,Refund Issue,44.55
2932,3621,2024-06-25,Late Delivery,55.99
2933,1857,2024-12-15,Refund Issue,19.95
2934,3954,2024-12-03,App Crash,33.94
2935,2791,2024-09-13,Late Delivery,43.46
2936,4506,2025-01-13,Wrong Item,22.7
2937,2892,2024-11-20,Late Delivery,35.2
2938,1511,2024-03-14,Refund Issue,70.93
2939,3961,2024-11-02,Late Delivery,8.24
2940,111,2024-07-31,App Crash,15.26
2941,858,2025-01-13,Refund Issue,16.94
2942,333,2024-11-01,App Crash,35.42
2943,2539,2024-05-26,Wrong Item,45.24
2944,824,2025-01-07,Wrong Item,50.92
2945,2645,2024-07-07,Late Delivery,28.74
2946,322,2024-05-11,Payment Failed,62.79
2947,4558,2024-02-14,Wrong Item,70.99
2948,3758,2024-12-03,Wrong Item,37.62
2949,3400,2024-12-10,Refund Issue,11.3
2950,222,2024-10-20,Refund Issue,8.93
2951,2026,2024-02-28,Refund Issue,54.95
2952,1585,2024-04-22,Late Delivery,31.11
2953,2093,2025-01-08,Late Delivery,54.82
2954,2686,2024-08-25,App Crash,42.89
2955,749,2024-10-12,Payment Failed,39.39
2956,2016,2024-01-23,Wrong Item,26.91
2957,293,2024-05-10,App Crash,46.17
2958,286,2024-10-31,Late Delivery,33.54
2959,4704,2024-09-16,App Crash,34.38
2960,3199,2024-09-05,Wrong Item,26.71
2961,1800,2024-08-07,Payment Failed,54.9
2962,4711,2024-03-10,Late Delivery,66.48
2963,582,2024-01-11,Wrong Item,21.63
2964,773,2024-11-04,Wrong Item,44.39
2965,3324,2024-04-06,Payment Failed,48.53
2966,1056,2024-10-07,Payment Failed,8.12
2967,4712,2024-04-08,App Crash,37.2
2968,3263,2024-08-15,Wrong Item,24.43
2969,4604,2024-05-06,App Crash,9.31
2970,4466,2024-10-31,Late Delivery,21.53
2971,4804,2024-07-19,Refund Issue,27.53
2972,810,2024-06-15,App Crash,65.64
2973,3982,2025-01-11,App Crash,27.16
2974,2788,2024-03-25,App Crash,7.93
2975,4458,2024-06-08,Refund Issue,70.6
2976,4650,2024-03-29,Payment Failed,4.24
2977,4867,2024-08-31,Refund Issue,53.43
2978,2062,2024-12-09,Payment Failed,27.3
2979,4423,2024-08-01,Refund Issue,55.27
2980,2526,2024-01-02,App Crash,40.45
2981,236,2024-12-26,Refund Issue,49.22
2982,3647,2024-09-05,Late Delivery,36.62
2983,2892,2024-05-24,Payment Failed,34.19
2984,842,2024-12-03,App Crash,13.21
2985,2112,2024-12-12,Late Delivery,37.4
2986,2195,2024-03-02,Late Delivery,64.01
2987,432,2024-06-08,App Crash,36.11
2988,233,2024-08-11,Late Delivery,30.4
2989,2073,2024-05-13,Payment Failed,21.96
2990,243,2025-01-25,App Crash,27.64
2991,1889,2024-05-18,Late Delivery,56.39
2992,3987,2024-01-02,Refund Issue,21.98
2993,4534,2024-03-28,Wrong Item,71.38
2994,356,2024-08-10,Refund Issue,63.5
2995,1238,2024-12-21,Refund Issue,68.04
2996,1066,2024-03-04,Payment Failed,8.54
2997,1421,2024-04-07,Payment Failed,31.53
2998,3531,2024-06-29,Refund Issue,16.14
2999,3985,2024-04-07,Payment Failed,3.01
3000,2680,2024-05-24,App Crash,44.98
3001,4592,2024-03-20,Refund Issue,53.98
3002,3349,2024-06-15,App Crash,3.97
3003,2823,2024-06-29,Wrong Item,52.58
3004,3564,2024-06-23,Wrong Item,56.15
3005,914,2024-07-16,App Crash,51.18
3006,955,2024-02-14,Late Delivery,29.73
3007,2865,2024-10-12,Payment Failed,64.89
3008,1395,2024-04-11,Refund Issue,14.15
3009,1812,2024-03-14,Late Delivery,1.83
3010,4028,2024-08-08,App Crash,1.51
3011,2360,2025-01-03,Refund Issue,8.92
3012,4969,2024-03-19,Late Delivery,21.65
3013,354,2024-02-15,App Crash,24.48
3014,2340,2024-04-16,Late Delivery,18.59
3015,1077,2024-09-30,Refund Issue,2.59
3016,283,2024-05-10,Late Delivery,8.49
3017,2113,2024-03-03,Payment Failed,48.92
3018,1241,2024-12-18,Payment Failed,21.47
3019,4707,2024-07-03,Payment Failed,8.44
3020,225,2024-06-25,Late Delivery,31.24
3021,3973,2024-02-07,Refund Issue,38.02
3022,3562,2024-01-05,Payment Failed,21.18
3023,1632,2024-10-21,Payment Failed,51.83
3024,3712,2024-12-07,Wrong Item,17.88
3025,2759,2024-06-29,Payment Failed,67.11
3026,3629,2024-05-19,App Crash,38.13
3027,789,2024-03-08,Wrong Item,19.7
3028,1880,2024-11-17,Late Delivery,66.21
