user_id,activity_date,app_opens,time_spent_minutes,pages_viewed,coupon_applied
3441,2024-09-29,6,48,6,Yes
4513,2024-04-17,7,48,24,No
1325,2024-09-30,5,19,5,No
163,2024-07-04,6,18,11,Yes
171,2024-12-18,5,51,2,Yes
229,2024-02-03,4,24,20,Yes
784,2024-08-31,9,47,12,Yes
130,2024-11-04,7,41,23,Yes
489,2024-11-13,3,36,24,Yes
1678,2024-04-21,1,16,9,No
1077,2024-08-18,1,37,11,Yes
3299,2024-12-26,1,3,24,No
4095,2024-10-09,9,37,4,No
2360,2024-02-24,2,11,12,No
3436,2024-01-08,2,35,3,No
3169,2024-11-24,8,39,5,Yes
4800,2024-12-17,7,3,24,No
3578,2024-11-29,7,41,19,Yes
1600,2025-01-21,5,38,7,Yes
1177,2025-01-06,6,50,12,Yes
3817,2024-12-08,2,7,17,Yes
2688,2024-06-13,4,19,4,Yes
1777,2024-05-03,7,36,1,No
1287,2024-11-25,5,6,6,No
1415,2024-11-01,4,43,1,No
274,2024-03-04,4,19,24,Yes
807,2024-03-16,8,31,6,No
1920,2024-10-01,2,15,7,Yes
690,2024-08-21,5,35,1,No
2602,2024-09-14,8,24,15,Yes
1748,2024-09-19,8,26,17,No
4373,2024-12-04,6,16,20,Yes
829,2024-05-10,5,11,22,Yes
2747,2024-10-02,7,59,20,Yes
403,2025-01-11,1,23,13,Yes
482,2024-07-16,3,11,12,No
2809,2024-11-14,7,20,19,No
4803,2024-10-17,1,51,18,Yes
3091,2024-10-23,9,22,21,Yes
2985,2024-08-05,8,43,19,Yes
23,2024-10-27,7,30,17,No
598,2024-09-27,4,1,1,No
3074,2024-09-20,1,34,10,Yes
436,2024-03-20,8,34,20,Yes
382,2025-01-26,8,8,20,Yes
3569,2024-12-19,6,18,12,No
1912,2024-11-02,4,28,1,No
648,2024-02-01,2,46,22,No
3717,2024-06-05,7,53,20,No
1670,2024-06-10,3,50,24,Yes
3700,2024-09-03,7,13,18,Yes
1704,2024-10-23,8,10,5,No
921,2024-12-25,6,29,4,No
1572,2024-03-09,5,49,16,Yes
4055,2024-09-02,1,3,1,No
3324,2024-02-23,6,4,15,No
4879,2024-05-20,9,4,11,No
3186,2024-08-18,5,50,4,No
4133,2024-12-14,7,1,3,Yes
375,2024-03-11,7,12,1,No
1654,2024-05-09,3,16,18,No
1452,2024-07-11,9,17,2,No
4303,2024-04-29,7,4,21,No
2284,2024-01-19,8,26,23,No
1354,2024-02-15,9,8,7,Yes
1838,2025-01-08,5,1,19,No
3766,2024-11-02,6,1,10,Yes
72,2024-10-03,6,42,1,Yes
4523,2025-01-17,7,4,18,No
3644,2024-07-14,9,34,16,No
4557,2024-12-29,9,44,14,Yes
2394,2024-05-09,8,18,12,No
2891,2024-03-30,9,49,8,Yes
7,2024-05-17,5,23,17,No
3012,2024-03-08,4,9,22,Yes
943,2024-04-14,3,14,10,No
4773,2024-10-12,3,29,19,No
2069,2024-11-28,1,54,2,Yes
2692,2024-04-25,9,15,1,Yes
1673,2024-10-30,9,29,18,No
1814,2024-08-18,1,28,2,Yes
3559,2024-03-24,6,26,9,Yes
2454,2024-09-23,5,55,7,Yes
3892,2024-04-30,5,51,24,Yes
3550,2024-05-01,5,38,21,No
190,2024-10-17,8,12,24,No
3654,2024-02-22,3,32,22,No
3043,2024-03-18,7,16,3,No
4030,2024-02-27,4,9,1,No
2648,2024-11-26,3,50,14,No
2762,2024-12-03,2,19,24,Yes
4,2024-10-08,2,46,23,No
42,2024-09-12,7,36,21,Yes
2715,2024-01-16,9,40,18,No
357,2024-07-19,3,43,1,Yes
1423,2024-03-21,2,24,8,Yes
2131,2024-10-17,6,4,14,No
2227,2024-04-17,7,36,4,No
1661,2024-03-29,3,28,11,Yes
2295,2024-09-21,5,10,17,Yes
3395,2024-09-20,6,30,6,Yes
2499,2024-01-26,4,8,17,No
2935,2024-12-30,8,54,3,Yes
4205,2024-10-22,4,18,6,Yes
980,2024-10-12,5,16,4,Yes
3926,2024-04-18,6,9,10,No
158,2024-03-26,4,16,4,No
833,2024-03-15,1,43,17,No
3078,2024-03-03,1,16,2,Yes
2572,2024-01-23,6,20,16,No
3001,2024-02-29,8,55,22,Yes
3194,2024-01-08,7,42,13,Yes
2032,2024-04-04,8,27,1,No
277,2024-04-27,9,26,4,No
4952,2024-03-30,8,11,3,No
4247,2024-01-02,2,16,11,Yes
20,2024-01-09,9,2,6,No
4756,2024-02-02,7,22,17,Yes
3166,2024-12-20,3,20,16,Yes
4555,2024-09-24,1,51,16,No
4890,2024-07-16,8,54,7,No
881,2024-08-24,7,27,19,No
2042,2024-08-10,4,42,23,Yes
2132,2024-07-13,9,4,19,Yes
549,2024-02-28,8,2,15,Yes
1194,2024-01-24,4,40,23,No
478,2024-01-16,6,51,24,No
3982,2024-09-17,8,3,21,No
3224,2024-11-19,7,31,15,Yes
1704,2024-11-01,5,36,17,No
2469,2024-12-09,2,54,9,Yes
1025,2024-10-12,9,13,17,Yes
1144,2024-12-12,8,19,6,No
914,2024-09-03,7,37,5,Yes
241,2025-01-01,4,41,15,Yes
2683,2024-07-16,7,4,21,No
889,2024-03-03,4,49,9,No
1704,2024-01-06,8,18,18,No
3633,2024-10-07,1,26,4,Yes
86,2024-02-12,3,13,17,No
438,2024-05-31,4,21,16,No
3981,2024-04-06,7,20,4,Yes
3308,2024-07-09,8,48,12,No
688,2024-07-15,8,13,6,No
1850,2024-02-17,4,29,15,No
191,2024-05-27,4,59,18,Yes
457,2024-02-01,3,48,13,No
3939,2025-01-05,3,22,12,No
616,2024-04-30,6,17,11,No
2054,2024-10-10,7,7,24,Yes
3423,2024-05-28,7,14,7,Yes
304,2024-06-12,3,59,21,No
1427,2024-11-28,7,53,19,No
418,2024-05-04,3,46,18,No
2721,2024-11-24,5,42,2,Yes
3900,2024-02-13,9,59,6,Yes
4245,2024-10-28,4,25,4,No
3311,2024-09-18,1,50,16,Yes
4487,2025-01-21,2,40,21,No
2050,2024-01-25,8,34,19,No
2674,2024-09-04,5,58,23,Yes
867,2024-05-21,1,55,5,Yes
2572,2024-08-03,9,27,15,No
1538,2025-01-19,6,19,2,Yes
3506,2025-01-27,4,16,11,Yes
4037,2024-10-08,5,26,20,No
4823,2024-11-24,6,2,1,No
2592,2024-03-11,5,58,19,Yes
1961,2024-04-09,1,22,12,No
4265,2024-06-10,5,17,19,No
4228,2024-06-07,8,22,13,No
1430,2024-07-28,3,41,10,No
124,2024-10-28,8,47,10,No
3851,2024-06-10,6,8,24,No
4463,2024-12-12,1,31,20,No
3524,2024-02-20,7,25,20,Yes
4869,2024-01-18,3,21,24,Yes
4265,2024-01-02,5,47,2,No
4560,2024-04-11,1,35,8,No
2831,2025-01-10,4,47,7,Yes
1009,2025-01-30,6,40,7,No
4324,2024-01-09,4,33,12,Yes
3236,2024-08-22,5,1,23,Yes
4811,2025-01-19,1,22,9,No
651,2024-07-25,8,42,22,No
3506,2024-04-03,3,24,9,No
3091,2024-01-02,3,42,20,No
1995,2024-07-08,8,48,8,No
692,2024-05-22,5,24,16,Yes
1916,2024-06-17,3,4,1,No
4485,2025-01-15,6,11,12,No
2741,2024-10-28,6,54,23,No
4286,2024-07-13,3,38,8,No
1802,2024-08-12,6,21,18,No
1520,2024-02-08,7,39,15,No
4826,2024-06-18,2,24,6,Yes
586,2024-01-11,5,42,9,No
2397,2024-12-18,7,8,2,Yes
3188,2024-01-24,5,28,6,Yes
3905,2024-08-11,1,43,18,No
4570,2024-08-09,1,39,13,No
616,2024-12-08,8,36,2,No
1042,2024-07-18,1,11,13,No
3697,2024-08-04,5,29,24,No
669,2024-05-17,7,20,17,Yes
2110,2024-02-17,5,48,21,Yes
4953,2024-02-07,4,39,9,Yes
2406,2024-01-07,4,24,14,Yes
2959,2024-11-27,9,14,11,No
4771,2024-07-20,3,26,7,Yes
4306,2024-07-08,4,7,13,Yes
3830,2024-06-02,1,7,23,No
4065,2024-02-14,7,1,11,No
249,2024-12-28,3,17,11,Yes
3903,2024-02-16,6,8,11,No
3514,2024-12-26,4,40,8,Yes
2249,2024-04-25,1,38,20,Yes
4022,2024-05-24,6,25,13,No
2965,2024-01-01,9,44,20,Yes
661,2024-08-16,7,18,4,No
3860,2024-10-04,1,58,23,Yes
4243,2024-06-14,4,25,10,Yes
3384,2024-02-21,8,22,8,Yes
42,2024-07-23,1,5,3,No
4471,2024-11-10,3,22,3,No
4358,2024-10-29,7,22,4,Yes
4999,2024-05-17,9,50,8,Yes
625,2025-01-30,9,43,16,Yes
3833,2024-11-12,6,7,17,No
3619,2024-08-28,5,59,6,No
2421,2024-01-22,3,47,22,No
1915,2024-09-24,7,29,2,No
3001,2024-11-10,3,58,11,Yes
1238,2024-01-08,8,21,5,Yes
2520,2024-07-07,5,35,18,No
1940,2025-01-30,6,29,22,No
3320,2024-10-14,9,56,13,No
4637,2025-01-24,9,43,12,Yes
2551,2024-04-09,8,46,16,No
1515,2024-08-08,4,16,12,Yes
386,2024-08-02,2,42,14,Yes
4581,2024-10-07,8,43,17,No
1548,2024-04-13,7,49,15,No
4713,2024-05-30,4,14,19,Yes
559,2024-10-10,8,44,23,Yes
519,2024-03-13,9,53,17,Yes
1027,2024-07-12,7,12,8,Yes
4673,2024-09-30,6,7,1,No
2915,2025-01-06,4,31,24,Yes
2391,2024-10-17,4,4,17,No
4889,2024-10-16,4,4,24,No
860,2024-11-14,5,37,9,No
3518,2024-07-26,6,20,3,No
4108,2024-03-22,3,50,23,No
2893,2024-07-17,2,31,20,Yes
755,2024-11-06,5,15,19,Yes
1060,2024-08-23,6,55,7,Yes
784,2024-01-08,9,18,10,Yes
4742,2024-09-27,1,21,14,No
2442,2024-04-29,2,55,23,No
2394,2024-10-03,2,34,12,No
2677,2024-08-09,4,52,5,No
4639,2024-10-12,8,12,18,No
3143,2024-10-11,9,25,20,No
4110,2024-09-23,8,41,4,Yes
851,2024-11-21,6,47,23,Yes
1961,2024-10-16,3,56,19,Yes
4536,2024-03-01,2,31,6,Yes
1148,2024-08-29,1,57,8,Yes
2040,2024-09-27,7,24,2,Yes
818,2024-12-15,4,30,23,Yes
3564,2024-12-04,9,31,17,Yes
309,2024-11-24,2,9,8,Yes
1888,2024-09-05,9,29,2,No
1110,2024-11-10,1,45,6,Yes
3717,2024-02-07,7,25,15,No
1423,2024-07-05,6,18,18,Yes
3215,2024-01-16,9,51,19,No
2723,2024-07-08,7,49,23,Yes
4799,2024-10-29,2,25,18,Yes
4730,2024-08-07,1,46,24,Yes
1745,2024-04-02,8,47,7,No
4263,2024-07-04,7,23,19,No
292,2024-08-20,5,15,7,Yes
4634,2024-02-09,5,34,9,No
2888,2024-10-18,1,15,23,No
721,2024-08-20,3,43,17,Yes
1040,2024-07-12,4,35,8,Yes
337,2024-01-12,3,52,4,Yes
3872,2024-12-20,7,10,20,Yes
4518,2024-10-31,8,29,18,Yes
295,2024-05-01,6,21,15,No
4451,2024-03-05,2,35,6,No
1886,2024-01-12,3,29,18,No
1102,2024-02-14,8,24,12,No
486,2024-03-08,3,56,14,No
1849,2024-08-08,8,39,3,Yes
1415,2024-12-25,8,50,21,No
738,2025-01-26,8,5,12,No
2991,2024-07-02,2,58,8,Yes
4878,2024-08-20,4,38,5,No
3905,2024-11-19,6,22,3,No
2669,2024-09-24,1,5,22,No
3627,2024-10-22,2,11,15,Yes
776,2024-10-13,5,24,22,Yes
4231,2024-04-05,7,2,7,Yes
2676,2024-07-13,9,46,4,No
3032,2024-01-08,6,25,24,No
701,2024-06-03,9,4,11,No
4542,2024-02-10,9,19,12,No
1058,2024-10-10,8,12,15,Yes
3332,2024-01-03,9,35,23,No
1550,2025-01-24,7,20,3,No
2971,2024-10-19,9,50,5,No
2347,2024-07-07,5,27,5,Yes
4027,2024-03-12,2,51,6,Yes
4275,2024-02-07,9,40,16,Yes
3532,2024-08-24,3,25,2,No
2048,2024-07-03,1,29,17,Yes
2899,2024-06-20,2,5,12,Yes
3161,2024-09-18,8,7,15,No
2979,2024-06-09,3,11,19,No
4210,2024-03-01,4,47,9,No
1061,2024-08-23,1,42,6,Yes
1196,2024-09-06,2,50,22,No
1733,2024-08-21,1,31,14,No
3589,2024-05-28,3,3,6,No
953,2024-12-27,1,46,7,No
331,2024-02-16,6,16,9,No
3887,2024-12-09,2,51,11,No
491,2025-01-17,1,29,21,Yes
2813,2024-03-11,9,39,1,Yes
1183,2024-09-06,2,34,16,No
3674,2024-05-31,3,58,1,Yes
645,2024-07-16,8,35,14,No
196,2024-11-04,8,19,15,Yes
1852,2024-04-04,5,28,16,No
4109,2024-02-08,5,18,2,No
3441,2024-02-19,2,57,5,No
108,2024-10-04,5,27,15,No
2559,2024-12-10,4,52,18,Yes
2337,2024-11-26,4,20,20,No
1932,2024-10-09,6,54,18,No
69,2024-03-15,7,10,13,No
441,2024-05-23,5,38,4,Yes
4871,2024-02-17,4,35,24,Yes
14,2024-11-07,1,9,17,No
2643,2024-12-30,7,54,6,Yes
1347,2024-10-30,2,25,18,Yes
4025,2024-07-25,8,15,7,No
2687,2024-03-11,5,4,15,Yes
2447,2024-08-11,6,8,18,No
2641,2024-05-16,1,41,23,No
769,2024-03-31,2,12,20,No
1216,2024-03-24,8,12,7,No
1581,2024-03-13,8,14,13,No
2884,2024-11-04,2,50,4,No
3064,2024-09-01,9,55,7,No
3870,2024-06-20,5,30,18,No
3191,2024-09-19,8,47,5,Yes
3214,2024-10-27,1,11,15,No
1549,2024-02-08,3,22,18,No
4581,2024-08-18,4,43,13,No
417,2024-01-28,8,6,7,No
2244,2024-12-28,7,28,23,Yes
4108,2024-05-15,2,28,21,Yes
2514,2025-01-04,3,36,4,No
46,2025-01-09,9,58,6,Yes
3084,2024-07-06,7,23,11,No
3368,2024-05-16,3,49,19,Yes
2607,2024-03-08,2,26,22,No
248,2024-02-23,6,41,20,Yes
2738,2024-10-10,7,24,4,No
2530,2024-06-26,9,42,17,Yes
2855,2024-12-14,3,18,16,No
1463,2024-05-30,2,2,12,Yes
4439,2024-07-09,8,44,23,No
795,2024-09-05,1,27,3,No
1731,2024-01-24,9,49,9,No
1863,2024-06-12,5,2,14,No
4257,2024-08-10,3,53,17,Yes
7,2024-09-15,2,13,2,No
1341,2024-03-05,3,46,16,Yes
1155,2024-01-02,8,42,1,Yes
747,2024-10-22,9,37,13,No
2569,2024-03-13,7,49,20,No
1731,2024-03-05,3,42,12,No
4060,2024-07-06,2,36,17,No
1980,2024-09-11,5,53,21,Yes
1698,2024-01-01,8,30,5,No
1257,2024-12-29,2,17,8,Yes
125,2024-10-21,2,46,2,Yes
4214,2024-01-10,6,27,15,No
2671,2025-01-10,1,19,11,No
4204,2024-01-26,7,20,12,No
1740,2024-02-02,1,37,2,No
304,2024-11-19,4,46,5,No
4498,2024-07-23,4,1,8,No
2321,2024-04-22,7,11,17,No
1700,2024-12-26,8,43,8,No
306,2024-06-24,2,14,22,No
4966,2024-07-28,6,18,10,Yes
2771,2024-05-20,8,58,13,Yes
116,2024-01-28,1,24,16,Yes
4498,2024-08-23,5,20,18,Yes
2968,2024-03-28,5,54,15,No
4767,2024-04-18,6,3,14,Yes
1894,2024-03-10,7,59,9,Yes
2142,2024-05-22,8,47,13,No
4376,2024-08-28,5,30,19,Yes
653,2024-03-31,1,36,19,No
2289,2024-09-14,6,37,18,No
1435,2024-03-24,3,19,1,Yes
2179,2024-10-13,2,5,18,No
2601,2024-11-08,5,56,14,No
1640,2024-06-16,7,31,12,No
1576,2025-01-04,3,50,4,No
3646,2024-05-23,4,38,15,No
2903,2024-01-03,9,57,8,No
543,2024-01-30,1,7,19,No
1595,2024-02-15,9,49,2,Yes
1105,2024-09-05,6,16,15,Yes
3395,2024-09-23,8,8,18,No
826,2024-11-29,6,34,24,No
3204,2024-09-21,5,26,3,No
1633,2024-04-03,4,9,5,No
265,2024-03-23,3,43,7,Yes
2003,2024-12-18,1,33,22,Yes
4567,2024-05-14,3,39,19,No
3513,2025-01-02,7,14,6,Yes
46,2024-08-19,2,31,16,Yes
1248,2024-05-03,2,57,11,Yes
3491,2024-02-16,5,35,2,No
3178,2024-03-10,9,12,14,No
1936,2024-08-02,6,17,8,No
4221,2024-02-07,2,41,18,No
3151,2024-07-18,7,26,11,Yes
3050,2024-10-04,4,50,12,No
1282,2025-01-30,2,37,1,Yes
4435,2024-07-10,9,54,1,Yes
1677,2024-01-04,4,50,9,No
3645,2024-09-03,5,14,1,Yes
3455,2024-02-03,3,29,14,No
3244,2024-01-31,4,27,6,No
1367,2024-06-28,2,47,8,No
1380,2024-10-14,4,55,4,No
3653,2024-11-24,3,16,11,No
585,2024-12-23,5,35,18,No
4627,2025-01-20,9,44,23,Yes
804,2024-01-31,7,14,8,Yes
3523,2024-02-16,1,13,16,Yes
4696,2024-02-29,9,57,8,No
4739,2024-10-21,4,32,15,No
3157,2024-07-09,2,8,12,No
1177,2024-01-01,6,11,17,Yes
1256,2024-11-08,4,10,15,Yes
2398,2024-04-01,9,3,17,No
3173,2024-08-25,7,49,3,Yes
3894,2024-02-25,5,27,2,No
2763,2024-12-02,8,2,13,Yes
3976,2024-02-14,1,43,3,No
2873,2024-06-10,1,23,5,No
2800,2024-04-05,5,19,3,Yes
2922,2024-08-06,2,56,5,Yes
3082,2024-02-11,1,22,9,No
2725,2025-01-17,3,45,8,No
3495,2024-01-23,3,19,3,No
1511,2025-01-15,9,32,24,Yes
1469,2024-07-04,8,44,5,Yes
970,2024-04-26,8,20,19,Yes
4935,2024-08-13,7,12,2,No
4337,2024-01-28,7,39,8,No
643,2024-10-18,8,30,20,No
3620,2024-03-10,2,39,7,No
4690,2024-04-12,5,16,1,Yes
186,2024-01-23,1,43,20,Yes
695,2024-01-17,1,50,13,No
4893,2024-08-24,5,28,10,No
1423,2024-02-06,9,28,17,No
122,2024-08-08,6,41,18,No
3515,2024-10-30,8,41,13,No
3421,2024-06-09,5,8,10,No
3389,2024-12-14,7,35,18,Yes
3845,2024-01-08,8,42,2,Yes
2244,2024-01-03,1,16,9,No
505,2024-09-04,6,19,4,No
2106,2024-05-11,2,31,19,No
3330,2024-12-24,4,8,10,No
1838,2024-11-30,9,25,12,Yes
1728,2024-02-14,5,44,11,Yes
3883,2024-09-15,1,53,11,No
976,2024-10-20,1,45,19,No
3818,2024-06-08,2,58,12,No
1356,2024-10-14,8,43,10,Yes
1135,2024-12-30,2,21,3,No
165,2024-06-16,1,19,17,Yes
2698,2024-12-23,6,57,6,No
656,2024-05-30,5,21,19,Yes
3101,2024-04-26,1,16,23,No
1729,2024-11-26,2,5,22,Yes
2703,2024-03-13,5,44,5,Yes
1511,2024-10-17,5,10,19,No
4219,2024-09-24,1,28,24,No
4007,2024-08-27,8,54,14,No
2371,2024-07-30,6,43,19,Yes
4750,2024-10-30,2,25,4,Yes
652,2024-10-11,9,53,15,Yes
2178,2024-10-20,7,40,4,No
1772,2024-04-19,1,26,20,No
1758,2024-07-30,9,11,5,No
379,2024-06-25,8,36,19,No
1194,2024-03-08,4,39,12,No
2568,2024-10-31,1,21,16,No
2744,2024-05-11,6,55,24,No
1380,2024-05-22,7,28,17,No
1128,2024-08-29,6,35,5,Yes
4503,2025-01-27,3,5,1,Yes
2898,2024-02-29,6,50,1,Yes
3870,2024-07-30,7,24,7,No
4200,2025-01-10,8,25,17,Yes
3635,2024-02-15,7,20,17,Yes
4248,2024-11-15,3,6,12,Yes
2835,2025-01-04,6,16,2,No
1428,2024-09-20,2,38,3,No
183,2024-03-13,1,18,15,No
4422,2024-08-30,2,18,4,Yes
3015,2024-04-13,6,18,16,No
1681,2024-06-08,7,16,10,No
833,2024-10-02,8,57,13,Yes
3374,2024-02-12,3,54,24,No
4686,2024-04-19,3,58,10,No
1407,2025-01-29,1,56,21,No
462,2025-01-06,4,32,3,No
2070,2025-01-31,8,35,22,Yes
1365,2024-02-06,8,49,13,Yes
1361,2024-01-19,8,2,5,No
1694,2024-05-12,5,4,21,No
3798,2024-06-19,2,47,21,No
3728,2024-01-24,5,21,17,No
3629,2024-03-19,7,11,3,Yes
2331,2024-06-29,5,4,7,Yes
4464,2025-01-31,5,12,6,No
1967,2024-10-14,9,35,11,Yes
1169,2024-12-05,3,57,17,Yes
3179,2024-11-08,1,34,2,Yes
2369,2024-07-25,2,7,6,Yes
2042,2024-04-23,4,43,11,Yes
677,2024-12-16,3,50,7,No
3571,2024-04-03,6,16,22,No
1494,2024-02-05,2,30,6,No
4939,2024-08-27,8,4,22,No
1291,2024-05-31,9,13,19,No
4876,2024-04-19,5,12,24,No
1900,2025-01-07,2,42,23,No
2990,2024-07-03,1,14,22,No
2820,2024-08-12,7,50,12,No
2828,2024-05-11,8,22,23,No
2024,2024-09-25,8,32,21,No
4433,2025-01-26,8,14,23,Yes
2845,2024-05-03,4,20,17,No
1960,2024-06-21,9,45,7,Yes
1381,2024-03-18,7,17,4,No
1912,2024-08-03,1,10,12,Yes
1093,2024-09-28,8,52,15,No
3438,2024-01-31,1,59,22,Yes
2117,2024-07-26,6,35,2,Yes
4689,2024-05-19,8,18,12,Yes
2323,2024-10-06,7,46,15,No
3833,2024-08-10,9,57,20,Yes
2443,2024-01-20,3,37,24,No
722,2025-01-16,2,27,1,Yes
4514,2024-08-07,6,43,24,No
4888,2024-08-17,5,19,8,Yes
4929,2024-04-09,9,18,12,Yes
676,2024-10-28,1,42,21,No
785,2024-10-07,8,33,7,No
2610,2024-04-22,1,50,20,Yes
2669,2025-01-02,5,43,11,No
4898,2024-05-08,4,42,24,No
2743,2024-06-02,4,30,10,Yes
2652,2024-10-04,7,59,2,Yes
4938,2024-09-14,8,22,14,No
342,2024-04-09,4,15,2,Yes
3844,2024-10-07,6,27,9,No
4138,2024-06-04,6,51,19,No
214,2024-03-31,4,4,15,No
3724,2024-06-11,1,13,9,No
3119,2024-04-26,9,57,1,Yes
3813,2024-07-14,4,7,3,No
1245,2024-11-18,1,25,9,No
108,2024-06-01,7,13,11,Yes
1395,2024-07-26,9,4,22,No
2680,2024-03-11,3,22,4,No
1992,2024-10-03,9,3,12,Yes
146,2024-01-25,6,40,11,Yes
4368,2024-06-18,1,49,2,Yes
1863,2024-06-20,8,41,19,Yes
596,2024-01-28,1,16,13,No
2861,2024-08-16,4,44,12,No
724,2024-08-15,6,29,3,Yes
2276,2024-05-21,9,41,9,No
2393,2024-12-26,1,42,9,No
3259,2024-01-26,8,13,11,Yes
1372,2024-07-20,8,11,19,No
1500,2024-07-03,5,52,21,No
1735,2024-08-17,4,34,10,Yes
2439,2024-11-13,6,44,21,No
1545,2024-06-20,6,18,12,No
4583,2024-06-29,6,12,9,Yes
4906,2024-02-10,4,51,11,Yes
2833,2024-07-05,6,53,10,Yes
3932,2024-07-22,3,6,1,No
309,2024-03-22,3,43,16,No
4312,2024-04-15,5,5,10,No
3168,2024-10-16,8,52,8,Yes
3664,2024-04-03,5,25,11,No
2946,2025-01-08,5,43,14,No
2348,2024-01-05,1,35,19,Yes
3122,2024-10-31,7,4,6,Yes
3257,2024-01-18,1,51,6,No
120,2024-10-03,7,5,7,Yes
543,2024-06-19,6,4,2,Yes
1827,2025-01-27,5,4,11,No
2176,2024-06-15,8,45,11,No
3495,2024-02-24,6,24,20,Yes
26,2024-01-22,1,58,8,No
2848,2024-09-09,6,23,15,No
924,2024-11-18,7,28,22,No
4642,2024-12-24,2,56,7,Yes
3332,2024-06-07,3,3,3,Yes
3229,2025-01-09,9,6,19,No
3289,2024-01-15,9,37,9,No
998,2024-12-07,3,46,19,Yes
4480,2024-11-03,7,58,18,Yes
1184,2024-02-22,5,2,13,Yes
4002,2024-04-29,4,18,10,Yes
1853,2024-02-21,8,40,11,Yes
4669,2024-02-12,5,31,20,No
2633,2024-02-21,5,54,18,Yes
2481,2024-08-24,4,13,15,Yes
865,2024-09-16,5,25,11,Yes
1649,2024-07-17,5,39,22,No
1520,2024-02-18,9,45,16,No
3617,2024-11-03,5,50,17,No
2365,2024-12-17,6,14,19,No
3877,2024-01-10,8,48,17,Yes
2514,2024-03-13,2,54,14,No
2899,2024-06-17,1,22,9,No
1673,2024-05-31,8,18,14,No
3797,2024-12-26,4,35,2,No
1425,2024-08-15,6,28,18,Yes
323,2024-12-15,9,15,17,No
1207,2024-07-18,5,8,1,Yes
476,2024-01-28,7,53,11,No
3824,2024-12-17,5,16,17,Yes
4895,2024-12-25,4,5,15,Yes
567,2024-03-31,2,16,4,No
198,2024-03-27,8,39,13,Yes
2678,2024-11-20,1,40,10,Yes
1780,2024-01-13,9,37,9,No
3579,2024-07-26,1,36,8,No
1463,2025-01-02,8,11,17,Yes
3313,2024-11-13,5,24,22,Yes
3039,2024-07-08,9,16,12,Yes
3653,2024-04-29,2,6,15,No
4264,2024-06-10,2,14,3,No
4162,2024-05-17,1,40,2,No
2580,2024-12-23,8,29,8,No
3205,2024-02-12,7,23,1,No
1768,2024-12-15,5,32,4,Yes
3707,2024-03-31,5,10,24,Yes
2432,2024-01-01,3,22,19,Yes
461,2024-02-12,9,36,12,No
1616,2024-12-07,3,14,8,No
3357,2024-03-10,3,31,9,No
4456,2024-04-03,5,57,7,No
548,2024-08-12,4,6,23,Yes
1002,2024-06-09,1,59,9,No
1043,2024-10-16,2,47,22,No
3497,2024-07-01,9,44,18,No
3809,2024-01-31,7,6,16,No
4970,2024-01-06,1,32,10,No
14,2024-03-21,1,37,5,No
3548,2024-08-01,2,58,12,Yes
4079,2025-01-23,9,8,2,Yes
1395,2024-12-24,5,29,21,Yes
3300,2024-01-26,3,36,13,Yes
4266,2024-02-10,3,22,18,No
2231,2024-06-12,8,12,18,No
3032,2024-02-26,6,37,4,No
3144,2024-06-21,1,30,13,No
4978,2024-04-19,2,7,23,Yes
2003,2025-01-03,2,3,5,No
751,2024-04-03,3,19,21,No
551,2024-06-26,2,2,18,No
1501,2024-12-01,7,50,24,No
153,2024-12-17,8,20,23,No
2918,2024-12-17,8,34,24,Yes
2604,2024-10-28,7,24,8,Yes
113,2024-05-12,7,56,2,No
4131,2024-08-13,6,59,11,Yes
2004,2024-11-20,5,32,4,Yes
1238,2024-11-12,1,22,8,Yes
125,2024-06-22,3,21,10,Yes
2022,2024-01-17,8,33,15,No
301,2024-08-12,5,27,16,Yes
1798,2024-05-24,1,46,9,Yes
2054,2024-01-23,7,12,3,No
1512,2024-09-09,3,18,6,Yes
3259,2024-02-21,5,55,4,No
157,2025-01-26,4,28,9,Yes
795,2024-08-14,6,51,6,Yes
4266,2024-12-26,3,17,11,Yes
3012,2024-04-07,9,40,4,Yes
232,2024-03-07,4,30,9,No
840,2024-08-25,4,34,17,Yes
2348,2024-10-31,8,49,2,No
373,2024-10-08,5,5,12,No
2301,2024-01-26,8,9,24,No
2288,2024-06-30,4,11,18,No
1194,2024-12-28,2,32,22,Yes
1566,2025-01-15,2,23,12,No
1524,2024-10-29,6,15,9,No
3441,2024-12-11,1,24,4,No
878,2024-07-06,8,59,14,Yes
3487,2024-11-25,2,46,14,Yes
1332,2024-01-15,1,52,17,No
60,2024-04-28,3,52,21,Yes
3798,2024-12-07,3,44,18,Yes
3014,2025-01-19,9,13,22,Yes
4977,2024-02-03,4,57,12,Yes
3671,2024-01-25,5,53,1,No
296,2024-01-05,8,7,2,Yes
3191,2024-07-20,2,51,3,Yes
617,2024-05-27,4,11,4,Yes
407,2024-12-12,3,5,9,No
3130,2024-11-14,1,44,3,Yes
4241,2024-04-20,6,40,22,No
2465,2024-06-04,4,9,24,Yes
4840,2025-01-30,7,45,17,No
4780,2025-01-04,7,46,16,Yes
631,2024-01-07,5,20,4,No
1268,2024-04-14,4,26,15,Yes
3827,2024-12-19,5,7,23,Yes
3954,2024-10-23,3,54,23,No
4204,2024-03-01,7,8,20,No
4162,2024-01-02,4,17,8,No
2639,2024-05-22,1,1,9,No
