order_item_id,order_id,product_id,category,quantity,price,is_out_of_stock
660,16304,1043,Grocery,4,220.86,0
661,9206,1055,Beverages,4,226.52,0
662,13958,1072,Grocery,2,276.03,1
663,7678,1040,Beverages,1,196.06,0
664,8637,1022,Grocery,3,391.12,0
665,14042,1061,Grocery,1,258.68,0
666,16424,1021,Dairy,3,88.84,0
667,6532,1040,Grocery,3,415.51,0
668,11408,1006,Dairy,2,98.73,0
669,4192,1093,Snacks,4,66.54,0
670,4426,1011,Beverages,4,436.91,0
671,15436,1047,Personal Care,1,381.52,1
672,17991,1008,Snacks,2,136.06,0
673,14171,1016,Snacks,3,185.32,0
674,7808,1099,Personal Care,2,405.74,0
675,894,1043,Grocery,4,494.93,0
676,10938,1044,Beverages,2,349.79,0
677,1647,1089,Beverages,1,395.51,0
678,155,1013,Grocery,1,117.2,0
679,7573,1084,Snacks,2,492.94,1
680,16409,1025,Snacks,4,327.45,0
681,2099,1024,Grocery,3,343.96,0
682,10633,1071,Grocery,2,439.85,0
683,7716,1093,Dairy,2,376.38,0
684,3209,1001,Snacks,3,175.26,0
685,5154,1060,Dairy,2,204.1,1
686,5157,1018,Grocery,1,31.36,0
687,12717,1083,Grocery,2,385.8,0
688,6778,1097,Beverages,4,375.98,0
689,4865,1051,Personal Care,2,225.92,0
690,2791,1026,Dairy,4,147.98,0
691,9392,1049,Beverages,1,356.08,0
692,18634,1030,Dairy,3,218.7,0
693,2956,1002,Personal Care,1,277.23,0
694,8636,1030,Beverages,3,242.71,0
695,9951,1065,Dairy,4,128.07,0
696,2995,1054,Beverages,2,321.02,0
697,15578,1003,Beverages,3,175.04,0
698,16500,1005,Snacks,3,452.02,0
699,1784,1026,Personal Care,1,467.05,0
700,3991,1087,Personal Care,3,421.92,0
701,10189,1048,Dairy,2,181.63,0
702,2038,1056,Dairy,3,330.36,0
703,2904,1051,Dairy,3,87.46,0
704,6155,1064,Snacks,2,77.87,0
705,3315,1001,Snacks,4,123.23,0
706,12940,1081,Beverages,3,365.96,0
707,18698,1030,Grocery,3,356.39,0
708,13732,1030,Snacks,1,342.92,0
709,15851,1057,Grocery,2,43.77,0
710,14454,1017,Grocery,4,354.7,0
711,8831,1044,Snacks,3,409.28,0
712,6309,1094,Beverages,1,301.76,0
713,6906,1046,Grocery,4,178.92,0
714,3094,1055,Snacks,2,109.83,0
715,16917,1080,Beverages,1,283.37,0
716,19006,1024,Personal Care,2,429.04,0
717,2947,1001,Snacks,4,355.83,0
718,16843,1008,Beverages,2,57.31,0
719,9602,1028,Personal Care,2,290.76,1
720,1449,1026,Grocery,2,46.02,0
721,948,1078,Snacks,3,230.51,0
722,1676,1073,Beverages,2,362.35,0
723,13517,1062,Grocery,3,49.3,1
724,5436,1035,Grocery,2,479.18,0
725,10708,1019,Dairy,4,214.32,0
726,18904,1046,Personal Care,4,352.71,0
727,6477,1040,Grocery,3,213.9,0
728,6962,1039,Beverages,2,160.13,0
729,3055,1016,Grocery,3,403.91,0
730,15199,1052,Beverages,3,162.43,0
731,14319,1074,Grocery,1,179.86,0
732,18840,1060,Grocery,2,373.37,0
733,15029,1036,Snacks,2,171.54,0
734,4067,1075,Snacks,1,212.95,0
735,9283,1068,Grocery,3,238.9,0
736,4837,1011,Snacks,4,235.05,0
737,17923,1032,Dairy,4,144.42,0
738,10592,1097,Dairy,1,52.99,1
739,3157,1051,Grocery,4,92.27,0
740,10827,1090,Beverages,1,498.46,0
741,12123,1092,Personal Care,3,59.44,0
742,12158,1018,Grocery,3,349.61,0
743,14367,1089,Beverages,2,257.71,0
744,19266,1071,Snacks,4,67.4,1
745,19887,1022,Personal Care,2,341.16,0
746,12921,1027,Dairy,4,312.31,0
747,10293,1022,Beverages,1,56.84,0
748,14,1036,Beverages,4,223.74,1
749,11885,1083,Personal Care,2,320.45,0
750,16602,1048,Dairy,3,349.75,0
751,13270,1090,Beverages,1,424.86,0
752,6977,1086,Personal Care,3,297.94,0
753,6197,1044,Beverages,1,294.54,0
754,121,1054,Dairy,4,212.7,0
755,10970,1088,Personal Care,4,50.21,0
756,14253,1034,Personal Care,1,297.87,0
757,701,1057,Personal Care,2,467.22,0
758,10579,1073,Dairy,1,426.51,0
759,8600,1032,Snacks,1,237.49,0
760,13885,1047,Personal Care,2,151.84,0
761,8894,1001,Personal Care,3,70.21,0
762,4931,1060,Snacks,1,148.29,0
763,9564,1058,Snacks,2,80.44,0
764,13647,1032,Dairy,1,106.57,1
765,8072,1081,Snacks,3,131.56,0
766,10919,1064,Grocery,4,346.38,0
767,19466,1061,Dairy,3,137.39,0
768,9214,1093,Beverages,4,139.28,0
769,17884,1058,Snacks,1,117.82,1
770,1522,1057,Personal Care,3,183.14,0
771,17515,1074,Snacks,1,130.77,0
772,19150,1046,Snacks,2,54.69,0
773,10585,1067,Snacks,3,273.88,0
774,2862,1098,Dairy,4,68.28,0
775,14149,1093,Snacks,2,235.67,0
776,12986,1021,Grocery,1,110.84,0
777,17488,1022,Grocery,3,183.48,0
778,12519,1015,Personal Care,2,214.01,0
779,13235,1038,Beverages,4,356.07,0
780,17369,1071,Beverages,2,321.58,0
781,14048,1067,Grocery,3,249.66,0
782,19701,1065,Dairy,2,381.42,1
783,19351,1040,Personal Care,3,282.73,0
784,13842,1066,Beverages,1,101.64,0
785,1528,1011,Beverages,3,332.95,0
786,15628,1048,Beverages,3,129.24,0
787,7731,1035,Dairy,1,372.61,0
788,10709,1051,Personal Care,4,39.85,0
789,10641,1044,Dairy,1,276.58,0
790,8652,1032,Grocery,4,180.18,0
791,18522,1057,Snacks,1,141.36,0
792,5906,1056,Personal Care,4,371.35,0
793,11908,1082,Grocery,2,265.34,0
794,5272,1058,Dairy,1,404.32,0
795,14443,1017,Dairy,1,425.19,0
796,2176,1029,Beverages,4,112.21,0
797,300,1043,Snacks,1,285.35,0
798,7648,1078,Dairy,2,402.12,0
799,12403,1054,Dairy,2,35.82,0
800,949,1045,Personal Care,3,116.2,0
801,1096,1097,Grocery,2,402.17,0
802,11279,1092,Dairy,2,219.29,0
803,12370,1034,Dairy,1,330.27,0
804,2194,1015,Beverages,4,196.97,0
805,16762,1004,Snacks,4,91.15,0
806,5437,1020,Dairy,2,254.72,0
807,15357,1011,Dairy,2,149.24,0
808,5813,1036,Grocery,2,477.16,0
809,6496,1088,Personal Care,4,359.26,0
810,18599,1083,Personal Care,1,107.61,0
811,5755,1023,Dairy,1,338.57,0
812,8591,1045,Personal Care,1,473.04,0
813,8502,1014,Personal Care,2,226.78,0
814,3363,1039,Dairy,4,326.74,0
815,14955,1015,Snacks,3,180.16,0
816,17713,1098,Beverages,2,350.07,1
817,3866,1023,Snacks,2,385.74,0
818,8359,1050,Grocery,4,275.11,0
819,17876,1088,Personal Care,3,288.29,1
820,19423,1057,Personal Care,2,463.76,0
821,9841,1005,Personal Care,4,390.48,0
822,15212,1059,Snacks,2,36.4,0
823,12399,1098,Snacks,2,458.38,0
824,19718,1079,Personal Care,1,287.73,0
825,7494,1071,Personal Care,3,32.72,0
826,5799,1006,Grocery,2,454.37,0
827,15309,1086,Dairy,1,332.11,0
828,7928,1064,Grocery,2,153.29,0
829,13319,1044,Personal Care,2,293.75,1
830,11569,1099,Personal Care,4,444.54,0
831,19335,1008,Dairy,2,212.69,0
832,3377,1020,Beverages,1,210.3,0
833,11010,1087,Grocery,4,222.83,0
834,13806,1012,Snacks,2,83.17,0
835,12468,1095,Snacks,2,223.3,0
836,355,1048,Snacks,1,387.64,0
837,15105,1028,Grocery,2,313.21,0
838,3001,1013,Dairy,2,267.91,0
839,6846,1047,Grocery,4,377.72,0
840,2251,1067,Dairy,1,406.97,0
841,3218,1024,Grocery,1,338.71,0
842,266,1091,Grocery,2,182.03,0
843,10885,1080,Personal Care,1,348.8,0
844,6392,1089,Grocery,2,69.49,0
845,17511,1023,Dairy,3,34.06,0
846,9577,1035,Dairy,2,329.54,0
847,2178,1092,Grocery,4,248.73,0
848,13633,1019,Beverages,3,168.5,0
849,19386,1087,Personal Care,3,449.34,0
850,16572,1034,Dairy,2,286.36,0
851,8766,1053,Dairy,2,331.74,0
852,608,1011,Snacks,1,145.97,0
853,7890,1031,Grocery,1,255.8,0
854,8555,1089,Personal Care,3,457.23,0
855,4050,1076,Beverages,1,213.38,0
856,839,1064,Beverages,2,292.39,0
857,7118,1057,Dairy,3,183.49,0
858,10382,1089,Snacks,4,133.96,0
859,13885,1005,Personal Care,4,78.48,0
860,17499,1076,Dairy,4,315.71,0
861,1166,1082,Snacks,4,40.6,0
862,13175,1024,Personal Care,3,248.63,0
863,3242,1069,Beverages,3,418.67,0
864,19245,1088,Personal Care,1,236.19,0
865,14687,1051,Grocery,1,121.4,0
866,7854,1088,Dairy,1,330.04,0
867,59,1047,Snacks,3,63.22,0
868,11726,1066,Snacks,2,287.98,0
869,14224,1098,Dairy,4,43.08,0
870,16976,1095,Grocery,2,479.38,1
871,15527,1090,Beverages,1,479.98,0
872,9257,1077,Snacks,3,173.72,0
873,2163,1029,Snacks,3,71.5,0
874,16526,1092,Dairy,4,460.96,0
875,14491,1030,Grocery,2,437.85,0
876,7567,1022,Personal Care,3,142.55,0
877,11512,1076,Snacks,1,270.13,0
878,16025,1060,Beverages,3,142.24,0
879,17548,1093,Dairy,3,191.51,0
880,8008,1095,Snacks,1,293.48,0
881,4379,1072,Grocery,1,247.07,0
882,9500,1091,Dairy,1,236.94,0
883,18028,1067,Dairy,3,331.91,1
884,11827,1001,Grocery,2,293.52,0
885,12422,1066,Snacks,2,306.02,0
886,2341,1030,Grocery,2,422.69,0
887,3000,1034,Snacks,4,497.34,0
888,12091,1034,Beverages,4,261.58,0
889,4007,1085,Grocery,3,38.71,0
890,4325,1051,Grocery,3,126.77,0
891,18739,1025,Dairy,4,411.6,0
892,14069,1091,Dairy,4,253.38,0
893,16332,1074,Beverages,2,412.63,0
894,5033,1076,Grocery,2,255.5,0
895,6423,1081,Snacks,4,411.47,0
896,4190,1029,Snacks,2,70.46,0
897,16222,1093,Grocery,1,185.41,0
898,2690,1027,Dairy,4,254.98,0
899,16671,1024,Beverages,3,173.89,0
900,14754,1029,Grocery,3,95.47,0
901,4013,1021,Snacks,4,433.85,0
902,13493,1059,Personal Care,2,303.55,0
903,7624,1036,Snacks,1,89.94,0
904,14612,1037,Beverages,1,227.82,0
905,16086,1028,Snacks,4,418.65,0
906,12599,1041,Dairy,1,150.12,0
907,5048,1097,Snacks,3,132.61,0
908,12539,1070,Dairy,3,421.43,0
909,4106,1074,Beverages,4,387.57,0
910,5936,1098,Grocery,4,141.65,0
911,11269,1089,Dairy,4,438.44,0
912,7532,1079,Grocery,4,150.53,0
913,2460,1088,Grocery,4,267.1,1
914,14006,1087,Personal Care,4,65.42,0
915,4389,1004,Beverages,4,437.68,0
916,6339,1060,Grocery,1,457.49,0
917,9091,1081,Dairy,4,112.19,0
918,14005,1043,Personal Care,3,412.85,0
919,15928,1058,Dairy,1,312.3,0
920,10378,1004,Dairy,4,363.17,0
921,7766,1080,Snacks,4,343.81,1
922,15297,1072,Grocery,2,209.73,0
923,18705,1061,Beverages,3,247.31,0
924,9544,1028,Personal Care,2,137.86,0
925,4577,1080,Beverages,1,280.51,1
926,9933,1081,Dairy,3,499.16,0
927,8908,1059,Grocery,2,372.2,0
928,7726,1004,Grocery,1,109.48,0
929,7217,1003,Snacks,3,390.37,0
930,576,1079,Grocery,4,437.87,0
931,12229,1007,Dairy,1,245.6,1
932,14541,1006,Personal Care,1,280.23,0
933,5200,1077,Grocery,4,275.19,0
934,1395,1002,Grocery,4,366.15,0
935,1181,1016,Dairy,4,239.27,0
936,5761,1055,Personal Care,3,170.85,0
937,12989,1040,Dairy,1,122.52,0
938,5276,1045,Grocery,1,258.72,0
939,18827,1091,Beverages,1,145.32,0
940,17671,1094,Personal Care,4,454.78,0
941,19802,1065,Grocery,4,470.29,0
942,13933,1018,Dairy,2,471.5,0
943,18363,1019,Personal Care,4,438.56,0
944,6714,1088,Snacks,3,149.13,0
945,19944,1048,Beverages,1,31.66,0
946,5621,1027,Dairy,1,384.19,0
947,18073,1077,Dairy,2,389.32,0
948,17232,1080,Grocery,2,441.72,0
949,664,1047,Personal Care,3,274.65,0
950,6911,1063,Snacks,1,488.74,1
951,10487,1081,Grocery,1,123.82,0
952,6115,1018,Dairy,2,304.69,0
953,1871,1081,Grocery,4,39.66,0
954,4400,1068,Personal Care,4,395.8,0
955,5119,1075,Dairy,4,494.24,0
956,10084,1084,Beverages,3,404.48,0
957,5560,1067,Snacks,3,242.72,0
958,6427,1053,Grocery,1,232.92,0
959,3699,1056,Dairy,4,347.33,0
960,10826,1066,Dairy,3,83.1,0
961,16447,1024,Snacks,2,357.67,0
962,12654,1090,Snacks,2,428.38,0
963,8551,1088,Snacks,3,174.31,1
964,8648,1088,Personal Care,1,112.84,0
965,6375,1086,Beverages,1,326.51,0
966,16553,1093,Grocery,4,30.99,0
967,8906,1074,Grocery,3,463.56,0
968,13246,1087,Dairy,2,89.73,0
969,11872,1094,Beverages,1,182.06,0
970,10217,1019,Dairy,1,329.49,0
971,14294,1081,Personal Care,1,462.3,1
972,11672,1098,Dairy,3,425.36,0
973,15328,1062,Grocery,4,316.74,0
974,5756,1016,Beverages,2,279.7,0
975,4818,1019,Beverages,2,58.87,0
976,9607,1072,Beverages,3,385.38,0
977,6644,1004,Beverages,4,59.36,0
978,2838,1067,Beverages,4,124.32,0
979,1229,1029,Grocery,1,376.23,0
980,1653,1036,Snacks,1,188.35,0
981,9923,1023,Dairy,2,76.14,0
982,15535,1060,Dairy,4,309.27,0
983,11468,1042,Beverages,1,110.22,0
984,5997,1092,Personal Care,4,393.26,0
985,9306,1053,Snacks,1,449.02,0
986,17235,1092,Dairy,1,480.68,0
987,11305,1095,Grocery,1,338.13,0
988,4100,1085,Grocery,4,300.09,0
989,502,1001,Grocery,2,30.94,0
990,8649,1025,Personal Care,4,331.61,0
991,5033,1012,Grocery,1,124.16,1
992,1300,1043,Beverages,3,122.29,1
993,18305,1057,Dairy,4,195.14,0
994,8700,1017,Personal Care,4,43.88,0
995,14773,1034,Beverages,2,173.48,0
996,5652,1032,Grocery,3,310.62,0
997,2029,1024,Beverages,1,118.12,0
998,4492,1092,Snacks,1,180.04,0
999,4146,1012,Grocery,2,190.81,0
1000,2664,1060,Dairy,4,205.18,0
1001,16295,1065,Dairy,3,485.86,1
1002,12128,1095,Dairy,1,422.4,0
1003,4597,1030,Beverages,2,44.12,0
1004,5747,1009,Beverages,3,64.76,0
1005,5084,1078,Snacks,1,61.87,0
1006,14922,1097,Snacks,2,246.52,0
1007,3271,1052,Dairy,3,438.73,1
1008,333,1007,Dairy,2,260.85,0
1009,18489,1070,Snacks,4,152.28,0
1010,19826,1096,Snacks,4,292.21,0
1011,16895,1004,Beverages,1,273.89,0
1012,2843,1071,Dairy,1,457.94,0
1013,2654,1026,Beverages,3,166.3,0
1014,7094,1053,Dairy,3,395.31,0
1015,16191,1033,Snacks,2,156.68,0
1016,18782,1016,Grocery,2,470.11,0
1017,10696,1072,Grocery,1,78.21,0
1018,4057,1001,Beverages,2,249.7,0
1019,3727,1050,Dairy,2,31.85,0
1020,13090,1002,Personal Care,3,394.31,0
1021,7863,1032,Beverages,1,255.91,0
1022,1143,1017,Personal Care,3,193.15,0
1023,17537,1056,Dairy,4,437.4,0
1024,4434,1020,Dairy,2,215.18,0
1025,6065,1074,Grocery,4,490.75,0
1026,6275,1078,Grocery,1,364.57,0
1027,2947,1019,Snacks,4,277.0,0
1028,12957,1073,Grocery,2,206.42,0
1029,6138,1021,Dairy,1,82.46,0
1030,7148,1041,Beverages,2,463.45,0
1031,3348,1089,Dairy,4,171.24,0
1032,11729,1083,Personal Care,4,303.23,0
1033,10310,1076,Snacks,2,170.21,0
1034,3525,1077,Dairy,4,187.34,0
1035,17398,1001,Dairy,3,159.23,0
1036,1243,1080,Personal Care,3,90.05,0
1037,883,1014,Snacks,1,146.85,0
1038,12786,1013,Grocery,1,183.14,0
1039,14115,1079,Dairy,2,409.52,0
1040,604,1020,Dairy,3,492.87,0
1041,4531,1091,Snacks,3,417.63,0
1042,13309,1001,Dairy,3,152.6,1
1043,14480,1044,Personal Care,3,494.07,0
1044,17456,1096,Snacks,1,244.1,0
1045,15357,1063,Dairy,1,122.28,0
1046,6882,1059,Grocery,3,248.74,0
1047,16380,1023,Dairy,4,385.34,0
1048,1876,1063,Grocery,1,412.7,0
1049,12392,1058,Dairy,3,199.72,0
1050,1779,1053,Personal Care,3,61.1,0
1051,19854,1056,Snacks,2,143.28,0
1052,10162,1074,Grocery,4,379.15,0
1053,13317,1007,Snacks,2,476.07,0
1054,16445,1059,Personal Care,1,264.88,0
1055,17813,1089,Snacks,4,403.06,0
1056,16718,1037,Snacks,4,44.76,0
1057,10515,1083,Personal Care,4,181.95,0
1058,6557,1058,Personal Care,4,37.97,0
1059,5465,1043,Beverages,1,211.39,0
1060,3389,1065,Snacks,3,390.21,0
1061,5056,1077,Grocery,2,47.5,0
1062,10797,1030,Grocery,3,181.98,0
1063,3011,1090,Beverages,3,154.83,0
1064,7557,1050,Grocery,1,242.95,0
1065,15275,1064,Dairy,2,326.24,0
1066,5556,1022,Grocery,2,231.63,0
1067,12348,1093,Beverages,4,362.82,0
1068,10296,1093,Beverages,3,106.85,0
1069,11579,1004,Personal Care,1,45.09,0
1070,11910,1051,Personal Care,3,411.84,0
1071,2413,1093,Grocery,2,317.24,0
1072,1120,1041,Snacks,1,170.52,1
1073,925,1094,Snacks,2,401.71,0
1074,13428,1089,Snacks,4,367.25,0
1075,4048,1013,Dairy,1,458.71,0
1076,8211,1037,Grocery,3,77.78,0
1077,232,1092,Grocery,2,424.61,0
1078,8852,1020,Personal Care,3,157.81,0
1079,17265,1006,Personal Care,4,477.99,1
1080,2492,1015,Beverages,2,104.32,0
1081,5865,1030,Beverages,2,112.64,0
1082,3936,1016,Personal Care,3,188.95,0
1083,3664,1012,Grocery,3,461.22,0
1084,19254,1038,Beverages,4,497.79,0
1085,19827,1037,Grocery,1,173.18,0
1086,15287,1077,Snacks,1,480.85,0
1087,19607,1003,Beverages,4,160.14,0
1088,396,1076,Personal Care,4,401.34,0
1089,10090,1072,Dairy,1,323.86,0
1090,811,1066,Snacks,1,61.06,0
1091,17124,1011,Beverages,3,376.9,0
1092,14604,1079,Dairy,1,119.03,0
1093,8997,1001,Grocery,2,223.14,0
1094,522,1052,Grocery,4,375.9,0
1095,9748,1041,Dairy,4,133.12,0
1096,10803,1071,Dairy,1,37.39,0
1097,1885,1076,Personal Care,3,432.73,0
1098,12845,1058,Snacks,4,182.79,0
1099,9874,1003,Grocery,2,201.18,0
1100,3466,1090,Dairy,2,151.3,0
1101,9521,1048,Grocery,1,131.87,0
1102,16146,1071,Beverages,4,469.9,0
1103,5220,1074,Snacks,3,224.33,0
1104,1723,1019,Snacks,4,279.23,0
1105,51,1059,Snacks,2,254.7,0
1106,472,1013,Beverages,1,477.82,0
1107,17692,1039,Beverages,3,353.45,0
1108,8020,1005,Snacks,1,167.71,0
1109,2517,1060,Dairy,3,480.02,0
1110,18819,1072,Snacks,1,458.82,0
1111,19580,1005,Snacks,2,284.76,0
1112,3179,1021,Snacks,2,398.14,1
1113,17952,1071,Dairy,1,164.31,0
1114,16420,1027,Dairy,4,352.32,1
1115,9518,1083,Personal Care,2,472.15,0
1116,17679,1094,Grocery,1,98.36,0
1117,5676,1017,Personal Care,1,152.35,0
1118,18121,1062,Grocery,4,439.5,0
1119,9823,1042,Personal Care,3,204.83,0
1120,5116,1077,Personal Care,4,479.63,0
1121,18808,1077,Dairy,1,369.56,0
1122,17165,1009,Beverages,4,373.0,0
1123,11925,1064,Personal Care,1,346.52,0
1124,7392,1084,Beverages,2,410.67,0
1125,14868,1023,Dairy,2,349.43,0
1126,18502,1064,Grocery,1,354.23,0
1127,18911,1065,Beverages,2,197.52,0
1128,6685,1080,Dairy,1,284.68,0
1129,4028,1092,Dairy,4,496.45,0
1130,15405,1010,Dairy,4,429.59,0
1131,9965,1041,Personal Care,2,347.86,1
1132,8428,1081,Beverages,1,359.52,0
1133,9989,1095,Beverages,3,175.44,1
1134,15316,1092,Snacks,2,43.74,0
1135,11075,1011,Grocery,1,59.21,0
1136,8374,1067,Beverages,2,351.4,0
1137,6960,1024,Snacks,2,265.7,0
1138,4842,1047,Beverages,2,233.49,0
1139,19399,1053,Personal Care,2,319.3,0
1140,13419,1031,Personal Care,3,115.72,0
1141,18415,1087,Dairy,1,356.75,0
1142,9844,1091,Grocery,4,252.73,1
1143,5272,1085,Personal Care,4,397.24,0
1144,19269,1096,Grocery,3,499.35,0
1145,15157,1081,Dairy,4,477.5,0
1146,5806,1014,Beverages,2,343.47,0
1147,14375,1018,Dairy,2,472.37,0
1148,13280,1091,Grocery,2,403.08,0
1149,18971,1034,Grocery,3,378.97,0
1150,9584,1017,Snacks,1,297.09,0
1151,17060,1009,Personal Care,2,193.03,0
1152,2516,1018,Personal Care,3,427.39,0
1153,3740,1099,Beverages,3,372.31,0
1154,3314,1071,Grocery,2,59.64,0
1155,2654,1094,Dairy,3,111.71,0
1156,13186,1020,Beverages,4,96.91,0
1157,10866,1061,Grocery,1,195.1,0
1158,3406,1036,Personal Care,2,378.87,1
1159,488,1072,Snacks,3,424.64,0
1160,9019,1080,Personal Care,1,246.85,0
1161,15674,1013,Beverages,3,37.74,1
1162,14258,1023,Personal Care,1,94.31,0
1163,1996,1074,Grocery,2,207.25,0
1164,114,1095,Personal Care,4,53.74,0
1165,5149,1089,Snacks,4,152.03,0
1166,17669,1094,Dairy,3,220.83,0
1167,18462,1097,Personal Care,2,224.8,0
1168,18616,1040,Grocery,3,168.45,0
1169,5730,1029,Snacks,2,312.65,0
1170,14098,1058,Grocery,2,75.93,0
1171,6718,1060,Grocery,1,84.52,0
1172,15098,1045,Beverages,4,85.07,0
1173,13730,1099,Dairy,3,424.53,0
1174,6768,1085,Personal Care,2,79.82,1
1175,6161,1006,Snacks,1,267.73,0
1176,12583,1077,Personal Care,1,166.38,0
1177,6031,1002,Dairy,4,475.45,0
1178,4509,1044,Grocery,1,408.28,0
1179,15118,1008,Personal Care,2,162.95,1
1180,1120,1065,Snacks,4,439.28,0
1181,18761,1024,Beverages,4,477.59,0
1182,2532,1002,Dairy,4,473.0,0
1183,16642,1010,Grocery,1,222.74,0
1184,6955,1050,Beverages,3,310.52,0
1185,4645,1099,Dairy,2,401.76,0
1186,17934,1095,Dairy,2,484.63,0
1187,8930,1006,Dairy,1,171.89,0
1188,7428,1012,Beverages,1,422.51,0
1189,11609,1021,Snacks,3,141.75,0
1190,18859,1051,Dairy,4,346.83,0
1191,5168,1064,Snacks,4,447.93,0
1192,17733,1085,Snacks,4,150.32,0
1193,687,1021,Dairy,2,409.76,0
1194,13012,1029,Beverages,2,436.25,0
1195,4424,1086,Beverages,4,174.45,0
1196,11053,1086,Snacks,4,192.67,0
1197,14087,1074,Grocery,3,476.09,0
1198,15773,1040,Personal Care,4,190.6,0
1199,6734,1063,Snacks,3,133.41,0
1200,15011,1038,Snacks,3,104.59,0
1201,4483,1010,Dairy,4,416.1,1
1202,8483,1082,Dairy,2,254.73,0
1203,11245,1047,Beverages,3,426.55,0
1204,6708,1001,Snacks,3,413.38,0
1205,4868,1042,Snacks,3,479.16,0
1206,3041,1057,Beverages,3,225.03,0
1207,12690,1018,Beverages,1,202.38,0
1208,3465,1031,Dairy,1,208.54,0
1209,10139,1055,Grocery,1,163.83,0
1210,11218,1092,Grocery,4,468.66,1
1211,14231,1063,Beverages,3,328.9,0
1212,13990,1093,Grocery,2,384.18,0
1213,13684,1048,Snacks,1,308.45,0
1214,18740,1075,Grocery,3,184.89,0
1215,19901,1055,Grocery,2,433.02,0
1216,13407,1011,Dairy,3,188.22,0
1217,2997,1041,Personal Care,3,486.27,0
1218,16854,1040,Personal Care,3,456.21,0
1219,18980,1016,Grocery,4,382.38,0
1220,19386,1068,Snacks,3,94.04,1
1221,7563,1010,Snacks,4,199.32,0
1222,6266,1098,Personal Care,3,210.04,0
1223,16967,1002,Dairy,2,454.11,0
1224,977,1004,Dairy,1,250.08,0
1225,6996,1018,Dairy,1,134.65,0
1226,10694,1019,Personal Care,2,490.22,0
1227,1136,1013,Dairy,2,489.26,0
1228,17344,1086,Beverages,2,116.85,0
1229,18911,1043,Personal Care,1,439.1,0
1230,14531,1026,Beverages,2,98.74,0
1231,8106,1003,Snacks,2,236.21,0
1232,12613,1081,Dairy,1,145.07,0
1233,2260,1083,Personal Care,2,450.8,0
1234,18064,1006,Grocery,1,146.76,0
1235,7796,1097,Beverages,1,281.68,0
1236,16779,1041,Grocery,3,101.93,0
1237,8386,1067,Personal Care,3,376.99,0
1238,8987,1015,Personal Care,4,195.14,0
1239,14230,1017,Dairy,3,364.95,0
1240,2604,1028,Snacks,2,329.35,0
1241,9047,1097,Snacks,2,31.03,1
1242,12634,1035,Personal Care,4,448.11,0
1243,2662,1004,Grocery,4,282.89,0
1244,16367,1042,Beverages,3,298.02,0
1245,1201,1024,Grocery,3,326.08,0
1246,547,1088,Dairy,1,356.62,0
1247,7541,1063,Personal Care,2,77.56,0
1248,3314,1049,Snacks,3,358.7,0
1249,10376,1030,Grocery,3,148.14,0
1250,12775,1074,Personal Care,2,31.84,0
1251,2486,1008,Beverages,2,221.06,0
1252,13687,1095,Personal Care,4,147.37,0
1253,948,1028,Personal Care,3,50.19,0
1254,747,1019,Beverages,2,141.28,0
1255,17617,1040,Dairy,4,448.89,0
1256,14356,1046,Dairy,3,252.75,0
1257,442,1064,Dairy,3,77.22,0
1258,18831,1047,Snacks,2,190.46,0
1259,13983,1002,Grocery,4,201.21,0
1260,14915,1062,Grocery,3,295.22,0
1261,9660,1081,Dairy,4,354.06,0
1262,16492,1024,Beverages,2,205.01,1
1263,19440,1010,Grocery,3,411.45,0
1264,17690,1048,Dairy,1,179.24,0
1265,3131,1057,Grocery,4,325.58,0
1266,13283,1064,Dairy,2,85.6,0
1267,1261,1035,Grocery,2,209.28,0
1268,10019,1049,Grocery,4,305.59,0
1269,11028,1049,Grocery,2,349.75,1
1270,19412,1004,Personal Care,1,469.4,0
1271,5979,1031,Snacks,4,168.24,0
1272,12379,1028,Dairy,2,228.67,0
1273,15445,1043,Snacks,1,346.19,0
1274,17983,1023,Grocery,2,232.5,0
1275,7078,1061,Grocery,2,212.88,0
1276,6997,1085,Dairy,2,364.4,0
1277,5153,1077,Beverages,1,99.31,0
1278,4992,1087,Beverages,3,98.07,0
1279,16431,1028,Grocery,1,450.53,0
1280,229,1068,Dairy,4,385.98,1
1281,8318,1084,Personal Care,3,43.27,1
1282,3857,1084,Dairy,3,154.38,0
1283,15049,1097,Beverages,4,426.2,1
1284,8589,1052,Dairy,2,340.99,0
1285,19577,1031,Beverages,3,38.19,0
1286,12556,1007,Beverages,1,243.22,0
1287,18016,1082,Personal Care,3,36.17,0
1288,7154,1099,Beverages,4,344.84,1
1289,17684,1021,Personal Care,2,499.36,0
1290,10284,1081,Personal Care,1,140.0,0
1291,5746,1027,Grocery,3,337.59,0
1292,8287,1012,Personal Care,3,33.85,0
1293,1461,1090,Beverages,3,493.96,0
1294,9949,1001,Dairy,1,357.21,0
1295,7690,1046,Personal Care,4,202.84,1
1296,1225,1072,Personal Care,1,413.82,1
1297,3866,1084,Grocery,4,480.79,0
1298,14147,1011,Beverages,3,339.84,0
1299,19509,1098,Beverages,1,381.11,0
1300,10528,1021,Beverages,4,274.49,0
1301,3849,1061,Snacks,3,220.75,0
1302,11850,1067,Snacks,3,424.55,0
1303,10774,1088,Grocery,3,105.7,1
1304,12505,1010,Dairy,2,366.76,0
1305,5827,1029,Beverages,4,136.08,0
