order_id,user_id,order_date,order_time,order_value,delivery_time_minutes,delivery_status,payment_method,discount_applied,order_rating,is_returned
326,453,2024-08-21,0 days 17:56:07,942.3,35,Delivered,Card,0,1,0
327,4074,2024-05-31,0 days 12:40:21,251.13,44,Delayed,Wallet,50,1,0
328,2895,2024-05-15,0 days 23:39:23,894.13,39,Delivered,UPI,50,1,0
329,2235,2024-08-25,0 days 12:35:57,314.8,43,Delivered,Wallet,100,4,0
330,164,2024-01-26,0 days 13:37:35,113.56,43,Delivered,Card,0,3,0
331,1448,2024-02-21,0 days 20:19:53,238.97,9,Delivered,UPI,0,4,0
332,3870,2024-03-30,0 days 09:34:52,584.9,36,Delivered,Wallet,50,5,0
333,102,2024-01-21,0 days 17:54:09,512.8,23,Delivered,COD,50,2,0
334,4055,2024-05-28,0 days 02:32:05,429.19,34,Delivered,Wallet,0,4,0
335,3708,2024-07-03,0 days 09:15:22,1054.04,16,Delivered,UPI,0,5,0
336,1453,2024-12-12,0 days 06:49:39,520.87,12,Delivered,Wallet,100,5,0
337,4787,2024-06-09,0 days 09:27:32,178.07,20,Delivered,Card,0,5,0
338,2659,2024-08-06,0 days 03:24:20,90.77,32,Delayed,Wallet,50,5,0
339,536,2025-01-13,0 days 22:37:45,459.15,12,Delivered,Card,0,4,0
340,1701,2024-02-29,0 days 08:04:41,558.33,16,Delivered,Wallet,150,5,0
341,1464,2024-02-18,0 days 01:42:38,139.74,26,Delivered,Card,100,2,0
342,4220,2025-01-23,0 days 06:51:03,514.57,12,Delivered,Wallet,100,4,0
343,4345,2024-01-24,0 days 15:20:55,479.01,39,Delivered,Card,50,5,0
344,1972,2024-01-05,0 days 03:26:26,204.25,15,Delivered,UPI,100,5,0
345,1453,2024-03-11,0 days 05:58:07,529.54,26,Delivered,Card,0,3,0
346,1594,2024-12-05,0 days 00:03:36,276.33,10,Delivered,Card,50,4,0
347,713,2024-11-27,0 days 11:25:50,255.5,30,Delivered,UPI,0,2,0
348,3656,2024-03-28,0 days 08:18:30,1004.21,17,Delayed,Card,0,4,0
349,4343,2024-06-17,0 days 20:12:10,187.22,27,Delivered,Wallet,0,5,0
350,4577,2024-07-02,0 days 09:26:13,235.2,28,Delivered,UPI,0,2,0
351,4085,2024-08-12,0 days 09:50:10,203.38,26,Delayed,UPI,50,4,0
352,1449,2024-11-14,0 days 06:19:17,795.47,21,Delivered,Wallet,100,3,0
353,3649,2024-05-17,0 days 16:50:50,284.8,9,Delivered,Wallet,0,2,0
354,2014,2025-01-10,0 days 07:37:03,842.55,39,Delivered,Card,50,2,0
355,459,2024-02-17,0 days 21:45:53,424.51,33,Delivered,UPI,0,1,0
356,2844,2024-07-09,0 days 07:59:02,120.93,44,Delivered,COD,0,3,0
357,593,2024-06-24,0 days 09:07:47,313.34,35,Delivered,Wallet,0,5,0
358,498,2024-04-03,0 days 04:43:03,699.13,31,Delayed,COD,50,4,0
359,2135,2024-02-28,0 days 07:03:55,342.86,25,Delivered,UPI,0,4,0
360,2450,2024-07-24,0 days 06:09:28,53.37,24,Delivered,Card,0,3,0
361,4293,2024-07-23,0 days 19:59:34,168.47,44,Delivered,UPI,0,4,0
362,2812,2024-08-21,0 days 12:27:31,798.18,26,Delayed,Wallet,0,3,0
363,27,2024-05-19,0 days 07:34:17,304.96,20,Delayed,Wallet,0,4,0
364,3917,2024-07-16,0 days 22:37:55,227.49,27,Delivered,UPI,50,4,0
365,1718,2024-12-19,0 days 06:32:44,419.17,24,Cancelled,Card,100,5,0
366,2254,2024-09-01,0 days 12:00:00,677.7,34,Delayed,UPI,0,5,0
367,3643,2024-08-03,0 days 11:15:10,488.67,11,Delivered,UPI,0,5,0
368,3656,2024-11-28,0 days 10:11:18,421.69,38,Delivered,Wallet,0,5,0
369,3299,2024-03-26,0 days 03:16:13,586.71,33,Delivered,UPI,0,5,0
370,4699,2024-02-27,0 days 03:42:14,128.32,44,Delivered,Wallet,50,5,0
371,4458,2024-03-08,0 days 07:58:21,180.33,8,Delivered,Card,0,5,0
372,1284,2024-12-22,0 days 21:26:08,1031.03,19,Delivered,Card,150,4,0
373,1087,2025-01-06,0 days 22:04:28,307.16,23,Delivered,Card,0,2,0
374,2016,2024-01-31,0 days 13:28:48,115.48,41,Delivered,COD,0,5,0
375,1716,2024-03-22,0 days 00:22:56,133.8,31,Cancelled,UPI,100,4,0
376,1727,2024-02-23,0 days 21:38:09,570.39,31,Delivered,UPI,50,5,0
377,908,2024-08-01,0 days 16:32:37,269.21,44,Delivered,Wallet,50,3,0
378,3464,2024-10-29,0 days 03:18:36,333.53,11,Cancelled,Card,50,5,0
379,4342,2024-09-04,0 days 18:24:21,338.34,15,Delivered,UPI,100,5,0
380,4443,2024-10-18,0 days 17:16:56,198.82,23,Delivered,Card,100,4,0
381,4468,2024-12-13,0 days 13:56:32,479.13,16,Delivered,Card,0,5,0
382,809,2024-08-12,0 days 19:56:45,729.66,31,Delayed,COD,100,4,1
383,2897,2024-04-02,0 days 13:40:33,15.51,8,Delivered,Wallet,50,3,0
384,2171,2024-11-08,0 days 16:47:35,357.75,10,Delivered,UPI,0,3,0
385,3129,2024-07-13,0 days 15:14:47,792.93,16,Delivered,UPI,50,4,0
386,4256,2024-07-02,0 days 12:12:58,59.96,43,Delivered,Wallet,150,4,0
387,1151,2024-11-09,0 days 23:05:25,292.98,18,Delivered,UPI,0,5,0
388,3679,2024-01-15,0 days 13:12:21,301.8,10,Delivered,Wallet,150,5,0
389,1335,2024-12-16,0 days 09:00:11,765.86,41,Delivered,Wallet,150,5,1
390,518,2025-01-07,0 days 01:51:13,111.37,42,Delivered,COD,0,5,0
391,1289,2024-03-07,0 days 06:09:16,1004.09,23,Delivered,UPI,0,1,1
392,746,2024-09-04,0 days 08:17:36,636.26,21,Delivered,COD,100,4,0
393,4516,2024-09-06,0 days 22:09:18,67.07,43,Delivered,UPI,150,5,0
394,3968,2024-02-27,0 days 10:48:30,1281.53,10,Delivered,Wallet,0,5,0
395,4236,2024-07-29,0 days 09:55:49,524.95,13,Delivered,COD,0,5,0
396,4803,2024-08-13,0 days 16:42:05,232.5,23,Delivered,Wallet,50,3,0
397,698,2024-01-24,0 days 07:53:41,104.65,39,Delivered,COD,0,4,0
398,3035,2024-02-02,0 days 12:40:12,612.31,41,Delivered,Wallet,0,5,0
399,475,2024-05-13,0 days 06:10:40,676.09,39,Delivered,Wallet,50,3,0
400,3977,2024-12-01,0 days 14:18:53,180.44,40,Delivered,Card,50,5,0
401,511,2024-06-09,0 days 20:29:35,72.18,20,Delayed,UPI,50,3,0
402,538,2024-01-07,0 days 01:06:48,673.42,35,Delivered,Card,100,5,0
403,2261,2024-12-26,0 days 22:38:10,334.78,25,Delivered,Card,0,2,1
404,2945,2024-12-13,0 days 06:57:18,258.62,44,Delivered,Wallet,50,4,0
405,3875,2024-09-25,0 days 01:26:33,700.29,31,Delivered,UPI,50,3,0
406,1367,2025-01-27,0 days 20:21:10,293.09,8,Delayed,Wallet,0,1,0
407,1062,2025-01-15,0 days 14:18:36,234.43,36,Delivered,Wallet,0,3,0
408,4329,2024-10-22,0 days 06:45:05,323.96,34,Delivered,Card,150,1,0
409,2308,2025-01-05,0 days 16:36:03,21.98,21,Cancelled,Wallet,50,3,0
410,308,2024-10-16,0 days 11:39:53,331.66,31,Delivered,UPI,0,5,0
411,4499,2024-04-24,0 days 11:09:53,882.25,22,Delivered,UPI,50,3,0
412,997,2024-12-08,0 days 10:42:00,367.84,17,Delivered,Wallet,50,5,0
413,1285,2024-06-22,0 days 06:29:20,271.61,31,Delivered,Card,50,3,0
414,4846,2024-09-22,0 days 09:52:22,712.17,23,Delivered,Wallet,150,5,0
415,1130,2024-09-24,0 days 09:14:03,458.95,38,Delivered,Wallet,50,5,0
416,304,2024-12-18,0 days 23:57:40,614.1,36,Delivered,Card,100,3,0
417,3892,2024-12-24,0 days 03:02:11,309.82,16,Delivered,Card,50,5,0
418,855,2024-11-12,0 days 05:49:27,122.95,43,Delivered,UPI,50,5,0
419,1746,2024-02-18,0 days 17:34:35,375.08,18,Delivered,Card,100,5,0
420,818,2024-08-09,0 days 17:22:16,757.42,26,Delayed,COD,0,4,0
421,3650,2024-12-04,0 days 15:50:40,655.82,23,Delivered,COD,50,4,0
422,973,2025-01-07,0 days 01:23:43,60.8,16,Delivered,Wallet,50,2,0
423,4134,2024-05-07,0 days 23:07:48,555.06,34,Delivered,Card,150,5,0
424,1179,2024-09-03,0 days 21:03:33,421.46,41,Delivered,Wallet,50,3,0
425,105,2024-06-26,0 days 01:23:20,300.97,18,Delayed,UPI,50,1,1
426,255,2024-12-05,0 days 08:15:56,97.93,26,Delivered,Card,0,3,0
427,2536,2024-12-12,0 days 10:33:02,604.44,15,Delivered,UPI,0,5,0
428,591,2024-11-24,0 days 15:17:40,237.04,27,Delivered,Wallet,0,5,0
429,525,2024-07-16,0 days 03:50:59,96.24,18,Delivered,Card,100,2,0
430,370,2024-03-17,0 days 14:56:00,324.3,20,Delivered,UPI,100,5,0
431,4198,2024-10-12,0 days 03:15:34,80.72,24,Delivered,Wallet,0,5,0
432,2964,2024-11-09,0 days 23:26:06,329.79,30,Delivered,Wallet,0,1,0
433,664,2024-01-28,0 days 20:55:28,168.97,19,Delivered,UPI,0,4,0
434,690,2024-01-06,0 days 23:36:37,784.96,16,Delivered,Wallet,50,4,0
435,2647,2024-11-25,0 days 20:27:14,311.06,34,Delivered,COD,50,4,0
436,2589,2024-03-21,0 days 17:56:32,488.87,32,Delivered,Card,100,5,0
437,1536,2024-09-15,0 days 02:53:48,757.03,30,Delayed,Wallet,0,5,0
438,2029,2024-08-28,0 days 11:50:46,390.66,16,Delivered,UPI,0,2,0
439,1857,2024-09-10,0 days 05:52:19,503.51,32,Cancelled,COD,100,4,0
440,3187,2024-03-25,0 days 21:37:31,1593.65,32,Delivered,Wallet,100,3,0
441,2770,2024-02-08,0 days 13:16:20,570.18,17,Cancelled,Card,150,3,0
442,2988,2025-01-19,0 days 20:31:02,503.93,22,Delivered,Wallet,0,4,0
443,4476,2024-09-08,0 days 09:35:57,109.07,44,Delivered,COD,100,4,0
444,1149,2024-06-13,0 days 08:02:56,355.65,10,Delivered,Card,0,4,0
445,781,2024-05-03,0 days 12:05:02,1304.33,31,Delivered,Card,100,4,1
446,4406,2024-06-18,0 days 03:36:51,489.68,31,Delivered,COD,50,4,0
447,2154,2024-05-22,0 days 03:12:23,411.01,16,Delivered,Wallet,50,4,1
448,556,2024-01-26,0 days 13:22:22,298.95,40,Delivered,Wallet,0,4,0
449,3297,2024-09-16,0 days 20:09:58,178.65,21,Delayed,Card,0,5,0
450,3314,2024-04-24,0 days 08:12:43,153.57,10,Delivered,COD,50,5,0
451,4493,2024-10-08,0 days 03:17:46,355.53,13,Delivered,UPI,0,5,0
452,2584,2024-11-25,0 days 21:02:35,486.58,23,Delivered,COD,100,5,0
453,3708,2024-07-12,0 days 11:36:27,164.6,42,Delivered,Wallet,100,4,0
454,3869,2024-07-25,0 days 02:13:06,159.2,24,Delivered,UPI,50,4,0
455,3044,2024-04-30,0 days 02:38:55,71.12,12,Delivered,Wallet,50,2,0
456,3014,2024-02-10,0 days 10:52:44,496.25,29,Delivered,COD,0,5,1
457,3845,2024-08-23,0 days 05:25:11,428.02,23,Delivered,UPI,50,3,0
458,1170,2024-08-15,0 days 14:03:33,558.36,20,Delivered,COD,0,5,0
459,3263,2024-10-20,0 days 10:39:04,85.46,19,Delivered,COD,50,3,0
460,4023,2024-08-17,0 days 03:49:48,149.91,17,Cancelled,UPI,100,4,0
461,201,2024-02-15,0 days 11:45:30,1.59,17,Delivered,COD,50,5,0
462,1891,2024-09-12,0 days 11:30:45,135.71,21,Delivered,UPI,0,5,0
463,12,2024-08-16,0 days 09:12:10,156.9,40,Delivered,Card,50,2,0
464,1977,2024-06-10,0 days 02:15:33,596.52,35,Delayed,UPI,50,5,0
465,1326,2024-03-01,0 days 01:03:21,635.24,29,Delivered,COD,100,5,0
466,3372,2024-09-11,0 days 18:15:47,246.1,25,Delivered,COD,50,5,0
467,4071,2025-01-16,0 days 19:32:12,1418.95,22,Delivered,Card,150,2,0
468,3557,2024-11-30,0 days 11:19:42,703.7,24,Delivered,Card,0,5,1
469,4967,2024-01-10,0 days 06:30:04,308.65,9,Delivered,Card,50,4,0
470,366,2024-02-22,0 days 00:44:21,265.2,16,Delivered,Card,0,1,1
471,657,2024-07-25,0 days 16:10:59,299.74,20,Delivered,Card,100,5,0
472,161,2024-07-30,0 days 07:13:56,18.26,28,Delivered,COD,0,5,0
473,175,2024-01-19,0 days 03:27:10,146.71,21,Delivered,Wallet,150,5,0
474,3471,2024-10-12,0 days 03:12:28,983.99,22,Delivered,Wallet,100,4,0
475,4061,2024-10-08,0 days 04:51:17,316.82,9,Delivered,UPI,150,5,0
476,545,2024-01-01,0 days 13:02:07,341.64,34,Delivered,COD,100,5,0
477,3855,2024-02-16,0 days 20:21:20,495.86,41,Delivered,Card,0,4,0
478,1762,2024-11-05,0 days 11:51:33,509.35,28,Delivered,Wallet,0,4,0
479,957,2024-11-12,0 days 09:31:59,854.52,44,Delivered,Wallet,0,4,0
480,452,2024-11-22,0 days 02:38:45,812.7,20,Delivered,COD,0,5,0
481,82,2024-06-04,0 days 20:43:12,334.44,14,Delivered,UPI,50,3,0
482,1237,2024-09-17,0 days 07:11:02,852.62,42,Delivered,Wallet,50,5,0
483,4912,2024-10-14,0 days 05:42:19,466.48,31,Delivered,Card,100,2,0
484,447,2024-04-15,0 days 19:29:13,277.95,8,Delivered,Wallet,0,4,0
485,2166,2024-12-01,0 days 14:02:37,598.95,28,Delayed,UPI,0,3,0
486,1620,2024-12-09,0 days 01:35:21,648.33,27,Delivered,COD,0,5,0
487,1794,2024-08-21,0 days 04:59:16,447.91,26,Delivered,UPI,0,3,0
488,3315,2024-06-23,0 days 05:06:25,458.06,28,Delivered,Wallet,0,5,0
489,4845,2024-07-05,0 days 04:51:31,1075.46,25,Delivered,Card,0,4,0
490,1174,2024-01-28,0 days 02:16:15,438.61,32,Delivered,Wallet,100,4,0
491,646,2024-04-24,0 days 05:54:01,277.6,27,Delivered,Card,50,5,0
492,379,2024-08-20,0 days 07:52:50,170.2,44,Delivered,COD,0,5,0
493,2656,2024-06-18,0 days 10:18:08,304.88,38,Delivered,Wallet,100,4,0
494,3585,2024-10-13,0 days 08:02:30,162.46,28,Delivered,COD,50,5,0
495,3734,2025-01-27,0 days 06:04:56,239.39,23,Delayed,UPI,100,5,0
496,1141,2024-11-13,0 days 08:26:13,181.12,14,Cancelled,Wallet,100,4,0
497,3736,2024-11-03,0 days 07:54:20,350.91,39,Delivered,Wallet,100,5,0
498,2014,2024-08-30,0 days 12:03:56,469.25,14,Delivered,Wallet,150,2,0
499,662,2025-01-01,0 days 11:29:21,360.01,19,Cancelled,Wallet,0,5,0
500,4972,2024-12-02,0 days 13:13:37,485.33,41,Delivered,Wallet,0,4,0
501,12,2024-07-05,0 days 05:27:11,140.77,25,Delivered,UPI,0,4,0
502,388,2025-01-01,0 days 03:07:43,162.27,20,Delivered,UPI,150,5,0
503,3024,2024-08-19,0 days 01:04:16,121.74,8,Delivered,Wallet,50,5,0
504,3834,2024-02-28,0 days 11:52:47,408.97,41,Delivered,UPI,0,4,0
505,1920,2024-02-19,0 days 10:34:20,767.09,8,Delivered,COD,50,2,0
506,4492,2025-01-23,0 days 05:13:02,132.45,32,Delivered,Card,150,5,0
507,2593,2024-12-03,0 days 04:32:48,477.55,16,Delivered,Wallet,50,4,0
508,2709,2024-04-23,0 days 08:33:45,428.19,28,Delivered,UPI,100,5,0
509,4736,2024-01-02,0 days 22:23:32,1013.96,14,Delivered,Wallet,100,5,0
510,100,2024-06-23,0 days 23:21:39,733.64,26,Delivered,UPI,50,3,0
511,4553,2024-06-30,0 days 07:36:32,402.25,38,Delivered,Card,150,3,0
512,4077,2024-11-20,0 days 00:21:52,1603.23,40,Delayed,UPI,100,5,0
513,2772,2024-05-29,0 days 08:05:29,359.82,35,Delivered,Wallet,0,2,1
514,4170,2024-10-07,0 days 05:25:56,429.1,28,Delivered,UPI,0,3,0
515,2378,2024-09-24,0 days 23:36:52,808.25,10,Delivered,COD,150,4,0
516,1864,2024-07-10,0 days 11:26:48,387.94,28,Delivered,Card,50,5,0
517,4020,2024-12-25,0 days 05:16:56,423.98,18,Delivered,Card,0,4,0
518,4271,2024-02-24,0 days 10:02:32,225.91,34,Delivered,UPI,0,3,0
519,3759,2024-01-24,0 days 05:44:07,290.27,42,Delivered,Card,150,4,0
520,4593,2024-03-25,0 days 22:03:41,1394.59,28,Delivered,Card,0,3,0
521,4524,2024-09-09,0 days 17:40:58,375.98,38,Delivered,COD,50,4,0
522,35,2024-03-12,0 days 10:07:52,363.24,15,Delivered,COD,100,4,0
523,2167,2025-01-02,0 days 12:51:35,290.68,39,Delivered,Wallet,0,2,0
524,3640,2025-01-15,0 days 19:46:04,98.54,30,Delivered,Wallet,50,2,0
525,3973,2025-01-04,0 days 23:05:17,267.8,44,Delivered,COD,0,5,0
526,3381,2024-07-28,0 days 11:55:51,51.37,10,Delivered,COD,150,5,0
527,3177,2024-02-24,0 days 02:24:52,112.76,17,Delayed,COD,150,4,0
528,176,2024-05-10,0 days 22:25:07,397.41,30,Delivered,COD,0,2,0
529,2154,2024-11-08,0 days 05:25:12,771.51,12,Delivered,Wallet,50,4,0
530,4688,2024-04-10,0 days 18:50:30,379.42,10,Delivered,Wallet,50,4,0
531,1587,2024-04-06,0 days 04:10:19,564.0,11,Delivered,Wallet,0,5,1
532,3659,2024-03-02,0 days 01:05:14,178.76,18,Delivered,COD,0,3,0
533,3003,2024-07-20,0 days 22:43:38,125.03,18,Delivered,COD,100,4,0
534,953,2024-04-20,0 days 08:53:49,138.22,26,Delivered,COD,100,4,0
535,4957,2024-08-22,0 days 06:50:21,232.79,11,Delivered,Card,100,4,0
536,2872,2024-04-07,0 days 22:44:54,110.72,39,Delivered,COD,150,3,0
537,4330,2025-01-01,0 days 09:58:19,174.21,38,Delivered,UPI,50,4,0
538,2715,2024-06-22,0 days 17:23:30,277.19,43,Delivered,Card,50,5,0
539,3657,2024-02-25,0 days 16:40:07,274.06,25,Delivered,COD,0,4,1
540,2979,2025-01-22,0 days 22:03:47,207.05,40,Delivered,Card,50,5,0
541,1810,2024-07-31,0 days 07:05:25,464.06,10,Delayed,Wallet,0,5,0
542,2807,2024-01-24,0 days 03:16:00,1014.0,13,Delivered,Card,50,3,0
543,4152,2024-11-20,0 days 07:34:57,775.17,17,Delivered,COD,50,4,0
544,3760,2024-12-10,0 days 10:09:26,239.4,26,Delivered,Card,0,4,0
545,3329,2024-10-28,0 days 04:02:52,341.85,8,Delivered,UPI,0,2,0
546,2971,2024-03-04,0 days 13:36:17,264.47,42,Delivered,COD,50,5,0
547,4909,2025-01-30,0 days 08:34:49,693.66,20,Delivered,COD,100,2,0
548,3135,2024-08-18,0 days 12:59:47,433.04,40,Delivered,Wallet,100,3,0
549,1960,2024-08-22,0 days 12:16:21,418.94,27,Delivered,Card,0,4,0
550,806,2024-12-03,0 days 05:28:21,277.3,16,Delivered,COD,0,5,0
551,3101,2024-10-28,0 days 12:39:16,679.34,17,Cancelled,UPI,100,5,0
552,1576,2024-09-15,0 days 05:40:28,209.66,41,Delayed,COD,150,4,0
553,3731,2024-03-09,0 days 23:22:21,95.7,26,Delivered,Card,50,5,0
554,600,2024-09-12,0 days 04:30:44,358.15,22,Delivered,COD,100,5,0
555,2616,2024-01-03,0 days 08:07:44,469.67,44,Delivered,UPI,100,5,0
556,3372,2024-09-28,0 days 10:17:15,561.92,31,Delivered,Card,50,4,1
557,612,2025-01-11,0 days 11:38:37,410.8,44,Delivered,Card,50,5,0
558,1950,2024-01-25,0 days 15:00:56,386.32,28,Delivered,Wallet,100,3,0
559,561,2024-10-10,0 days 05:51:42,195.51,40,Delivered,UPI,0,4,1
560,2547,2024-08-09,0 days 07:29:21,467.61,38,Delivered,UPI,100,4,0
561,627,2024-10-26,0 days 02:00:37,246.87,29,Delivered,COD,50,4,0
562,2812,2024-09-04,0 days 00:49:44,320.49,34,Delivered,Wallet,0,4,0
563,1611,2024-09-17,0 days 15:13:08,805.97,26,Delivered,Wallet,50,4,0
564,3263,2024-03-31,0 days 05:27:20,517.67,18,Delayed,Wallet,50,5,0
565,3783,2024-12-20,0 days 07:13:32,287.89,20,Delivered,COD,100,5,0
566,675,2024-10-23,0 days 10:20:41,152.21,14,Delivered,UPI,150,5,0
567,3723,2024-03-29,0 days 01:59:39,124.5,34,Delayed,Wallet,50,5,0
568,49,2025-01-09,0 days 14:03:04,555.39,31,Delivered,Card,100,5,0
569,1387,2024-03-06,0 days 11:52:14,269.8,32,Delivered,UPI,100,2,0
570,1903,2024-02-23,0 days 18:28:38,408.89,30,Delivered,UPI,50,5,0
571,4723,2024-07-17,0 days 06:20:07,94.53,44,Delivered,Wallet,100,3,0
572,3568,2024-12-02,0 days 23:04:18,491.01,29,Delivered,UPI,150,5,1
573,4373,2024-11-03,0 days 11:43:13,48.68,29,Delivered,UPI,0,5,0
574,2095,2024-11-06,0 days 10:21:50,231.09,10,Delivered,COD,50,5,0
575,3843,2024-06-13,0 days 22:59:10,463.09,18,Delivered,COD,0,4,0
576,4312,2024-09-15,0 days 08:21:29,273.82,31,Delivered,Card,50,5,0
577,230,2024-07-15,0 days 18:05:56,328.74,32,Delivered,Wallet,100,5,0
578,3493,2024-08-02,0 days 12:30:53,327.6,25,Delivered,Card,50,5,0
579,1686,2024-11-07,0 days 13:36:24,671.11,35,Delivered,UPI,0,4,0
580,1311,2024-12-20,0 days 21:57:08,232.07,17,Delivered,Card,0,4,0
581,4142,2025-01-25,0 days 02:07:12,278.7,41,Delayed,UPI,0,4,0
582,633,2024-05-07,0 days 04:16:27,52.88,33,Delivered,Card,0,5,0
583,2423,2024-05-20,0 days 23:56:48,50.45,43,Delivered,COD,0,4,0
584,2751,2024-07-22,0 days 11:04:33,156.47,31,Delivered,Wallet,150,4,0
585,333,2024-06-24,0 days 07:22:24,60.08,27,Delivered,Card,100,5,0
586,1880,2024-05-30,0 days 06:42:54,973.22,40,Delivered,UPI,150,3,0
587,507,2024-08-19,0 days 00:41:11,600.3,43,Delayed,Wallet,0,4,0
588,4213,2024-03-09,0 days 08:09:37,1210.63,30,Delivered,Card,0,5,0
589,943,2024-03-11,0 days 17:31:39,453.55,32,Cancelled,Card,50,5,0
590,636,2024-07-30,0 days 08:08:39,170.37,15,Delivered,Card,50,2,0
591,1590,2024-11-04,0 days 12:44:10,293.49,13,Delivered,UPI,0,4,0
592,1463,2024-12-24,0 days 14:59:48,321.79,39,Delivered,Card,50,2,0
593,1992,2025-01-18,0 days 10:50:56,649.92,15,Delivered,Wallet,0,3,0
594,4965,2024-09-19,0 days 13:12:35,389.71,40,Delivered,COD,100,4,0
595,1735,2024-06-02,0 days 05:45:21,174.34,9,Delivered,Card,150,3,0
596,2264,2024-12-25,0 days 05:58:54,278.78,10,Delivered,UPI,0,5,0
597,113,2024-10-07,0 days 07:02:28,330.33,9,Delivered,UPI,150,5,0
598,2264,2024-06-09,0 days 21:30:00,226.89,17,Delayed,COD,50,4,0
599,427,2024-12-30,0 days 03:22:58,223.17,12,Delivered,Wallet,50,5,0
600,1067,2025-01-12,0 days 03:26:28,377.53,40,Delivered,Card,50,5,0
601,2812,2024-10-10,0 days 21:16:25,176.88,29,Delivered,UPI,100,5,0
602,4380,2024-11-19,0 days 17:51:18,162.91,11,Delivered,Card,0,4,0
603,834,2024-04-21,0 days 21:13:28,376.87,26,Delivered,Wallet,100,5,0
604,230,2024-04-12,0 days 18:41:54,208.68,17,Delivered,UPI,50,2,0
605,4481,2024-04-17,0 days 06:59:24,513.23,10,Delayed,Wallet,150,5,0
606,4255,2024-11-15,0 days 18:16:48,304.22,15,Delivered,Card,100,2,0
607,824,2024-12-31,0 days 18:37:17,405.93,25,Cancelled,COD,150,4,0
608,2519,2024-05-28,0 days 02:51:37,557.71,9,Delivered,COD,50,5,0
609,3668,2024-12-17,0 days 21:53:26,206.8,17,Delivered,COD,0,5,0
610,4304,2024-06-25,0 days 00:59:36,588.0,27,Delivered,Wallet,150,4,0
611,4270,2024-12-10,0 days 15:14:39,860.5,37,Delayed,Wallet,50,2,0
612,1824,2024-03-08,0 days 12:31:40,735.63,14,Delivered,Card,50,4,0
613,1105,2024-12-29,0 days 22:16:02,272.12,32,Delivered,UPI,0,4,0
614,1042,2024-11-28,0 days 00:21:21,356.13,21,Delayed,Wallet,0,2,0
615,708,2024-04-01,0 days 23:06:29,620.76,17,Delivered,COD,150,4,0
616,1384,2024-09-14,0 days 19:24:31,294.84,21,Delivered,COD,50,3,0
617,1892,2024-10-04,0 days 03:14:36,662.13,40,Delivered,Wallet,0,4,1
618,1303,2024-12-21,0 days 16:24:41,954.11,16,Delivered,UPI,50,1,0
619,3022,2024-11-22,0 days 21:09:53,158.01,26,Delivered,Card,50,1,0
620,677,2024-06-14,0 days 00:37:34,22.47,28,Delivered,Card,150,4,0
621,2565,2024-12-29,0 days 09:32:23,206.64,38,Delivered,UPI,0,4,0
622,3323,2024-02-29,0 days 17:44:12,464.4,10,Delivered,Card,100,5,1
623,4758,2025-01-24,0 days 07:03:28,168.35,11,Delivered,Wallet,0,3,0
624,1564,2024-06-29,0 days 11:45:29,295.42,39,Delivered,UPI,0,5,0
625,1261,2024-10-14,0 days 03:21:34,236.34,20,Delayed,COD,100,4,0
626,3204,2024-09-02,0 days 20:38:15,117.58,25,Delivered,UPI,100,1,0
627,2354,2024-10-25,0 days 21:39:43,164.08,17,Delivered,COD,0,5,0
628,358,2024-10-19,0 days 03:55:45,484.98,24,Delayed,Wallet,0,5,0
629,3235,2024-12-07,0 days 07:59:27,1692.47,31,Delivered,Card,50,2,0
630,419,2024-12-29,0 days 22:18:16,425.84,26,Delivered,UPI,0,1,0
631,4738,2024-08-01,0 days 12:29:16,264.06,40,Delayed,UPI,0,5,0
632,3956,2024-12-11,0 days 00:53:07,859.92,13,Delivered,COD,0,5,0
633,1594,2025-01-17,0 days 22:55:18,7.78,41,Delivered,Card,100,5,0
634,4603,2024-09-30,0 days 12:53:06,313.83,43,Delivered,UPI,50,1,0
635,1386,2024-05-26,0 days 11:23:23,231.31,26,Delivered,UPI,50,5,0
636,4408,2024-08-04,0 days 13:14:58,232.87,43,Delayed,Card,0,3,0
637,2752,2024-01-07,0 days 12:47:47,343.47,8,Delivered,UPI,0,5,0
638,245,2024-09-24,0 days 16:54:33,239.37,20,Delivered,UPI,100,5,0
639,4573,2024-02-24,0 days 22:06:10,774.96,32,Delivered,Card,50,5,0
640,615,2024-01-13,0 days 23:16:41,303.98,19,Delivered,Card,50,4,0
641,250,2024-07-14,0 days 08:30:20,592.4,36,Delivered,Wallet,0,5,1
642,3094,2024-03-15,0 days 17:49:16,493.01,34,Delivered,Wallet,50,5,0
643,1596,2024-01-28,0 days 22:44:52,792.38,33,Delivered,Card,0,2,0
644,1930,2024-12-09,0 days 06:35:40,193.04,15,Delivered,Wallet,0,5,0
645,511,2024-01-29,0 days 16:02:04,262.21,31,Delivered,UPI,50,5,0
646,3968,2024-04-12,0 days 06:12:15,680.19,27,Delivered,Wallet,0,4,0
647,4870,2024-05-16,0 days 15:15:14,158.03,27,Delivered,Wallet,100,3,1
648,1366,2025-01-19,0 days 01:54:30,363.3,8,Delivered,COD,0,3,0
649,924,2024-03-23,0 days 18:48:18,379.67,31,Delayed,UPI,0,5,0
650,74,2024-05-26,0 days 13:30:29,302.27,31,Delayed,UPI,0,5,0
651,809,2024-12-15,0 days 14:06:50,313.65,30,Delivered,Wallet,50,1,0
